,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,RESNET18
loss_list,"[1.6869200468063354, 1.155748724937439, 1.0256767272949219, 0.9256105422973633, 0.8873615264892578, 0.8520737886428833, 0.8224362730979919, 0.7982699871063232, 0.7874563336372375, 0.759149968624115, 0.7684040069580078, 0.749049961566925, 0.7417168617248535, 0.7230615019798279, 0.7261671423912048, 0.7167751789093018, 0.7210882902145386, 0.7012707591056824, 0.6954744458198547, 0.6902791857719421, 0.6789211630821228, 0.6803196668624878, 0.6832950115203857, 0.6772228479385376, 0.6669466495513916, 0.6833117008209229, 0.6642587184906006, 0.6679619550704956, 0.6542775630950928, 0.6725074648857117, 0.6599011421203613, 0.6507177948951721, 0.6578924059867859, 0.6485249400138855, 0.6433929204940796, 0.6458362340927124, 0.6362327933311462, 0.650608241558075, 0.649919867515564, 0.6291043758392334, 0.6293684244155884, 0.6284213662147522, 0.6311709880828857, 0.6294495463371277, 0.6254863142967224, 0.6316065192222595, 0.6259680390357971, 0.6302329897880554, 0.6242039203643799, 0.6204507946968079, 0.6268425583839417, 0.6285216212272644, 0.6298433542251587, 0.6234493851661682, 0.6122791767120361, 0.619911253452301, 0.6131730079650879, 0.6290962100028992, 0.6252173185348511, 0.6158708930015564, 0.6191397309303284, 0.628848671913147, 0.6224564909934998, 0.5999295115470886, 0.6051027774810791, 0.6098207831382751, 0.6078201532363892, 0.6044076085090637, 0.6057187914848328, 0.5984066128730774, 0.608195424079895, 0.6100348830223083, 0.6003093123435974, 0.5976048707962036, 0.6006595492362976, 0.6118006110191345, 0.6063433885574341, 0.6003887057304382, 0.6025347113609314, 0.6029909253120422, 0.5956394076347351, 0.6065762042999268, 0.6009389162063599, 0.6082558631896973, 0.6072983145713806, 0.59711092710495, 0.6143253445625305, 0.6191242933273315, 0.6015755534172058, 0.6103460788726807, 0.5961200594902039, 0.596272349357605, 0.6113619804382324, 0.6112499237060547, 0.5937251448631287, 0.5913508534431458, 0.6076899766921997, 0.6119762659072876, 0.5936648845672607, 0.6155127882957458, 0.5847381949424744, 0.603428065776825, 0.6070651412010193, 0.6070588827133179, 0.6049965620040894, 0.5990979671478271, 0.6102185249328613, 0.5960065722465515, 0.6075343489646912, 0.5934335589408875, 0.599886953830719, 0.6022046208381653, 0.6065242290496826, 0.6059134602546692, 0.6018030047416687, 0.6117504239082336, 0.6025837659835815, 0.597176730632782, 0.6187944412231445, 0.6002516150474548, 0.6050282120704651, 0.6034958362579346, 0.5972985625267029, 0.5978346467018127, 0.6008676886558533, 0.5995805859565735, 0.6090905666351318, 0.6032400131225586, 0.607806384563446, 0.6019548773765564, 0.6037726402282715, 0.6117436289787292, 0.5961359739303589, 0.6029951572418213, 0.6017486453056335, 0.5980941653251648, 0.609768807888031, 0.5871866345405579, 0.5979917049407959, 0.6051437854766846, 0.5974826216697693, 0.5965697765350342, 0.6096403002738953, 0.5995592474937439, 0.5994459390640259, 0.6002548336982727, 0.6019522547721863, 0.6002943515777588, 0.6017479300498962, 0.6038464307785034, 0.5874692797660828, 0.5966069102287292, 0.6028138399124146, 0.5967197418212891, 0.5938339829444885, 0.6093959212303162, 0.5999671816825867, 0.6005954742431641, 0.6012126803398132, 0.5897796154022217, 0.6097444891929626, 0.5952930450439453, 0.6000477075576782, 0.6045024991035461, 0.5905179381370544, 0.6011015772819519, 0.5966737270355225, 0.618553876876831, 0.6101710796356201, 0.6011287569999695, 0.5971333384513855, 0.6067758202552795, 0.6063284873962402, 0.5964077115058899, 0.6071695685386658, 0.6020562052726746, 0.6024364829063416, 0.5964127779006958, 0.5963382720947266, 0.6022955775260925, 0.5905603766441345, 0.600372850894928, 0.6024918556213379, 0.6073328852653503, 0.6027655005455017, 0.6118165850639343, 0.6080721616744995, 0.5914452075958252, 0.5982742309570312, 0.6042588949203491, 0.6036300659179688, 0.6054874658584595, 0.5930683016777039, 0.60347980260849, 0.5942534804344177, 0.600915253162384, 0.591014564037323, 0.5981370806694031, 0.6027482151985168, 0.6114792823791504, 0.592141330242157, 0.6140449643135071, 0.605982780456543, 0.5996111035346985, 0.6127898097038269, 0.6043837070465088, 0.6036912202835083, 0.5993079543113708, 0.5930158495903015, 0.5968900918960571, 0.5893563032150269, 0.595731258392334, 0.6126399040222168, 0.6028730273246765, 0.6020371913909912, 0.6074497103691101, 0.6017836928367615, 0.5964111089706421, 0.6008189916610718, 0.5942152142524719, 0.5973700881004333, 0.6098063588142395, 0.6056472659111023, 0.605121374130249, 0.5997203588485718, 0.6054388880729675, 0.5977806448936462, 0.6041861176490784, 0.591412365436554, 0.6166439652442932, 0.6098460555076599, 0.6051203608512878, 0.6070072054862976, 0.5990082025527954, 0.6022598147392273, 0.6150771975517273, 0.5871432423591614, 0.5970908999443054, 0.593694806098938, 0.6048970222473145, 0.5951469540596008, 0.6015745401382446, 0.6055497527122498, 0.610471785068512, 0.6058644652366638, 0.6067457795143127, 0.600372314453125, 0.6095505356788635, 0.6047986745834351, 0.6174969673156738, 0.5977137088775635, 0.5973169803619385, 0.6054294109344482, 0.6103221774101257, 0.6114416122436523, 0.5900412797927856, 0.5945786833763123, 0.6068068742752075, 0.6078241467475891, 0.5955578088760376, 0.5938290953636169, 0.6060351729393005, 0.6112145781517029, 0.6031853556632996, 0.5995424389839172, 0.6044556498527527, 0.5967013239860535, 0.6170982718467712, 0.6030711531639099, 0.6059479117393494, 0.5967549681663513, 0.5976962447166443, 0.5970558524131775, 0.6044023036956787, 0.6066660284996033, 0.6025378108024597, 0.6064596772193909, 0.5981737971305847, 0.6060531139373779, 0.587519645690918, 0.5961728692054749, 0.6020459532737732, 0.5977491736412048, 0.6046498417854309, 0.6003167033195496, 0.5864371657371521, 0.6033092141151428, 0.5984857082366943, 0.6158887147903442, 0.6011620163917542, 0.5952247977256775, 0.6217915415763855, 0.5966519117355347, 0.6120420098304749, 0.5961107015609741, 0.5954669713973999, 0.5922029614448547, 0.5925673246383667, 0.6009754538536072, 0.5991543531417847]"
train_acc_list,"[13.563182688823316, 10.928197960345809, 11.937671481078842, 12.077444737795725, 14.370761505409742, 22.50867111870373, 40.07351037945851, 56.287208158616764, 63.156804886887194, 69.52425324843402, 69.36894962985971, 70.00569446601439, 71.50696277889942, 72.65620955634932, 72.30936480820003, 70.51819640730962, 71.6415592483305, 73.07552932649998, 73.1894186467878, 72.48019878863178, 73.54661696950873, 73.8313402702283, 70.96857690117513, 73.94005280323032, 73.90381529222965, 73.8313402702283, 74.01770461251748, 74.97023347310659, 74.89258166381944, 74.94952632396334, 74.12124035823368, 73.96075995237355, 74.7786923435316, 75.45167469068697, 75.86581767355179, 75.45685147797278, 75.71051405497748, 75.72604441683491, 76.14536418698556, 76.26960708184501, 75.86064088626598, 75.66392296940518, 75.70533726769168, 75.48791220168764, 75.64839260754775, 75.8140498006937, 75.88134803540922, 75.35849251954238, 75.36366930682819, 75.76228192783559, 76.37831961484703, 73.82098669565667, 73.36025262721955, 76.00559093026867, 76.41455712584771, 76.79763938499768, 74.35937257338095, 76.53880002070716, 76.84423047056997, 76.4663249987058, 75.80887301340788, 76.59056789356525, 77.47579851943883, 77.22731272971993, 77.2117823678625, 77.53274317958275, 76.63198219185173, 77.56380390329761, 76.92705906714293, 77.32049490086452, 77.43956100843816, 76.99953408914428, 77.39814671015168, 77.19625200600507, 77.39814671015168, 76.92705906714293, 77.04612517471658, 77.57933426515504, 76.93741264171456, 77.4602681575814, 77.57415747786924, 77.81228969301651, 76.90117513071388, 77.68804679815706, 77.44473779572397, 77.38261634829425, 77.71910752187192, 77.10306983486048, 77.05647874928819, 77.48615209401045, 77.37226277372264, 77.8071129057307, 77.3670859864368, 77.49132888129627, 77.08753947300305, 77.53791996686856, 77.5016824558679, 77.23248951700575, 77.53274317958275, 77.26872702800642, 77.49650566858209, 77.31014132629291, 77.44473779572397, 77.5586271160118, 77.79675933115908, 77.29978775172128, 77.12895377128953, 76.84940725785577, 78.12289693016514, 77.42920743386654, 77.17036806957603, 77.20142879329089, 77.60004141429829, 77.89511828958948, 77.12895377128953, 77.03577160014495, 77.58968783972666, 76.98400372728685, 77.17036806957603, 77.68804679815706, 77.29461096443548, 77.51721281772532, 77.53791996686856, 77.56898069058342, 77.5068592431537, 77.53791996686856, 77.5068592431537, 77.23766630429155, 77.81228969301651, 77.13930734586117, 77.23248951700575, 76.98400372728685, 77.32049490086452, 77.69840037272868, 77.73463788372936, 77.84335041673137, 77.39296992286587, 77.45509137029559, 77.21695915514832, 77.361909199151, 77.17036806957603, 76.81316974685511, 77.93653258787596, 77.361909199151, 77.51203603043952, 77.29461096443548, 77.56380390329761, 77.5016824558679, 76.94776621628617, 77.39814671015168, 76.56986074442202, 77.26355024072062, 77.44473779572397, 77.22213594243412, 77.30496453900709, 77.3567324118652, 77.4033234974375, 77.57933426515504, 77.08236268571724, 77.58451105244085, 77.54309675415438, 77.05647874928819, 77.63627892529897, 76.67857327742404, 76.89082155614227, 77.3670859864368, 77.42403064658073, 77.09789304757467, 77.33602526272195, 77.52238960501113, 77.64663249987058, 77.6518092871564, 77.2117823678625, 77.47062173215302, 76.81834653414091, 77.37226277372264, 76.94258942900036, 77.24801987886318, 77.69322358544287, 77.53791996686856, 77.26872702800642, 77.29978775172128, 77.47062173215302, 77.72946109644354, 77.20660558057669, 76.98918051457265, 77.2583734534348, 77.26355024072062, 77.67251643629963, 77.18072164414764, 77.6518092871564, 77.32049490086452, 77.47062173215302, 77.41367707200911, 77.6052182015841, 77.1600144950044, 77.63110213801315, 77.00471087643008, 77.48615209401045, 77.00471087643008, 77.30496453900709, 76.83387689599834, 77.62592535072734, 77.41885385929493, 77.45509137029559, 76.94258942900036, 77.20142879329089, 76.9115287052855, 77.07200911114562, 77.4602681575814, 76.99435730185846, 77.47579851943883, 77.68804679815706, 76.60092146813687, 77.49650566858209, 77.53791996686856, 77.47579851943883, 77.82782005487394, 77.88994150230367, 78.04524512087798, 77.39296992286587, 77.56380390329761, 76.99435730185846, 77.38261634829425, 77.38261634829425, 77.14966092043278, 76.8597608324274, 77.27908060257805, 77.29978775172128, 77.44473779572397, 77.79158254387328, 77.85888077858881, 76.59056789356525, 77.76569860744422, 77.253196666149, 77.67251643629963, 77.3670859864368, 77.42920743386654, 77.75016824558679, 77.04094838743076, 77.19107521871926, 77.20660558057669, 77.46544494486722, 77.73463788372936, 77.4602681575814, 77.31531811357871, 77.76052182015842, 77.85370399130301, 77.53791996686856, 77.22731272971993, 77.62074856344154, 77.31014132629291, 77.72428430915774, 77.46544494486722, 77.69322358544287, 77.30496453900709, 76.7096340011389, 77.23248951700575, 77.67251643629963, 77.33084847543614, 77.06683232385981, 77.12377698400373, 77.67769322358544, 77.68804679815706, 77.04094838743076, 77.64663249987058, 77.48097530672464, 77.6518092871564, 77.31531811357871, 76.83905368328415, 77.10306983486048, 77.18072164414764, 77.13930734586117, 77.31014132629291, 77.53791996686856, 77.47062173215302, 77.95723973701921, 76.82870010871254, 77.17554485686183, 77.22731272971993, 77.03059481285915, 77.28425738986385, 78.12289693016514, 77.21695915514832, 77.27390381529223, 77.1600144950044, 76.64751255370916, 77.78640575658746, 77.41885385929493, 77.5016824558679, 78.0555986954496, 76.94258942900036, 77.53791996686856, 77.18589843143346, 77.37743956100844, 77.37743956100844, 77.19625200600507, 77.63627892529897, 76.97365015271522, 77.64663249987058]"
val_acc_list,"[13.299510780938576, 10.925892371806487, 11.523826780213806, 10.98025004529806, 14.169233556803768, 27.63181735821707, 55.71661532886393, 77.94890378691792, 83.40279036057257, 91.39336836383403, 89.79887660808117, 90.92226852690705, 93.00597934408408, 94.14749048740714, 93.15093314006161, 91.50208371081717, 92.67983330313463, 94.4373980793622, 93.83946367095488, 93.56767530349701, 94.6548287733285, 94.4555173038594, 91.10346077187896, 94.11125203841276, 94.96285558978076, 94.4373980793622, 95.18028628374705, 95.65138612067403, 94.72730567131727, 95.25276318173582, 93.82134444645769, 94.038775140424, 95.21652473274143, 96.01377061061787, 95.86881681464034, 95.39771697771336, 95.56078999818808, 95.57890922268527, 95.99565138612067, 96.1587244065954, 95.88693603913752, 95.9231744881319, 96.01377061061787, 95.7238630186628, 95.9231744881319, 96.08624750860663, 96.44863199855045, 95.54267077369089, 94.92661714078638, 95.74198224316, 96.5573473455336, 92.89726399710092, 92.60735640514585, 95.28900163073021, 96.3761551005617, 96.46675122304765, 94.29244428338467, 96.39427432505889, 96.41239354955607, 95.88693603913752, 95.68762456966842, 96.93785105997463, 96.84725493748869, 96.99220873346621, 97.10092408044936, 96.99220873346621, 97.02844718246058, 96.97408950896902, 97.04656640695778, 96.97408950896902, 96.88349338648305, 96.88349338648305, 96.99220873346621, 96.86537416198587, 96.95597028447183, 97.08280485595216, 96.99220873346621, 97.0103279579634, 96.93785105997463, 97.0103279579634, 97.06468563145498, 97.0103279579634, 97.02844718246058, 96.99220873346621, 97.06468563145498, 97.10092408044936, 97.08280485595216, 97.06468563145498, 97.04656640695778, 96.97408950896902, 97.02844718246058, 97.04656640695778, 97.04656640695778, 97.06468563145498, 97.10092408044936, 97.04656640695778, 96.99220873346621, 97.02844718246058, 97.08280485595216, 97.04656640695778, 97.08280485595216, 97.10092408044936, 97.08280485595216, 97.10092408044936, 97.04656640695778, 97.06468563145498, 97.04656640695778, 97.06468563145498, 97.06468563145498, 97.06468563145498, 97.02844718246058, 97.02844718246058, 97.02844718246058, 97.08280485595216, 97.06468563145498, 97.04656640695778, 97.08280485595216, 97.04656640695778, 97.06468563145498, 97.0103279579634, 97.10092408044936, 97.0103279579634, 97.06468563145498, 97.02844718246058, 97.04656640695778, 97.06468563145498, 96.99220873346621, 97.02844718246058, 97.06468563145498, 97.0103279579634, 97.0103279579634, 97.08280485595216, 97.06468563145498, 97.04656640695778, 97.06468563145498, 97.04656640695778, 97.06468563145498, 97.04656640695778, 97.02844718246058, 97.04656640695778, 97.02844718246058, 97.04656640695778, 97.08280485595216, 97.06468563145498, 97.06468563145498, 97.10092408044936, 96.99220873346621, 97.08280485595216, 97.04656640695778, 96.99220873346621, 96.97408950896902, 97.10092408044936, 97.08280485595216, 97.06468563145498, 97.08280485595216, 97.02844718246058, 97.0103279579634, 97.04656640695778, 97.04656640695778, 97.04656640695778, 97.02844718246058, 97.08280485595216, 97.02844718246058, 97.08280485595216, 97.08280485595216, 97.10092408044936, 97.02844718246058, 97.06468563145498, 97.06468563145498, 97.08280485595216, 97.06468563145498, 97.02844718246058, 97.04656640695778, 97.08280485595216, 97.11904330494654, 97.06468563145498, 97.04656640695778, 97.08280485595216, 97.06468563145498, 97.04656640695778, 97.06468563145498, 96.99220873346621, 97.08280485595216, 97.06468563145498, 96.99220873346621, 97.02844718246058, 97.10092408044936, 97.06468563145498, 97.02844718246058, 96.99220873346621, 97.06468563145498, 97.08280485595216, 97.06468563145498, 97.02844718246058, 97.04656640695778, 97.06468563145498, 97.06468563145498, 97.08280485595216, 97.08280485595216, 97.02844718246058, 97.02844718246058, 97.02844718246058, 96.99220873346621, 97.06468563145498, 97.02844718246058, 97.06468563145498, 97.06468563145498, 97.04656640695778, 97.0103279579634, 97.06468563145498, 97.0103279579634, 97.04656640695778, 97.10092408044936, 97.04656640695778, 97.04656640695778, 97.06468563145498, 97.04656640695778, 97.08280485595216, 97.11904330494654, 97.08280485595216, 97.08280485595216, 97.02844718246058, 97.06468563145498, 96.99220873346621, 96.97408950896902, 97.04656640695778, 97.04656640695778, 97.0103279579634, 96.97408950896902, 97.04656640695778, 97.0103279579634, 97.06468563145498, 97.02844718246058, 97.08280485595216, 97.02844718246058, 97.08280485595216, 97.08280485595216, 97.11904330494654, 97.11904330494654, 97.02844718246058, 97.06468563145498, 97.04656640695778, 97.04656640695778, 97.04656640695778, 97.04656640695778, 96.93785105997463, 97.04656640695778, 97.06468563145498, 97.04656640695778, 97.04656640695778, 97.11904330494654, 97.04656640695778, 97.08280485595216, 97.10092408044936, 97.06468563145498, 97.06468563145498, 97.04656640695778, 97.10092408044936, 97.08280485595216, 97.11904330494654, 97.02844718246058, 97.06468563145498, 97.02844718246058, 97.10092408044936, 97.08280485595216, 97.08280485595216, 97.06468563145498, 97.06468563145498, 97.04656640695778, 97.08280485595216, 97.08280485595216, 97.10092408044936, 97.02844718246058, 97.04656640695778, 97.04656640695778, 97.02844718246058, 97.08280485595216, 97.06468563145498, 97.06468563145498, 97.04656640695778, 97.06468563145498, 97.10092408044936, 97.10092408044936, 97.06468563145498, 97.10092408044936, 97.06468563145498, 97.10092408044936, 97.02844718246058, 97.10092408044936, 97.10092408044936, 97.10092408044936, 97.04656640695778, 97.02844718246058, 97.08280485595216, 97.08280485595216, 97.04656640695778, 97.11904330494654, 97.06468563145498, 96.99220873346621, 97.04656640695778]"
test_acc,97.06415367886916
