,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,VGG19
loss_list,"[2.0583486557006836, 1.6561790704727173, 1.4499812126159668, 1.2909475564956665, 1.0911744832992554, 1.1546043157577515, 1.06471848487854, 0.9976073503494263, 0.8451494574546814, 0.7645366787910461, 0.8793341517448425, 0.7647121548652649, 0.6740399599075317, 0.63182133436203, 0.6263764500617981, 0.5731536746025085, 0.5532389283180237, 0.5322698354721069, 0.5544468760490417, 0.4936542510986328, 0.5219839215278625, 0.5208427309989929, 0.44346538186073303, 0.5151567459106445, 0.5177345275878906, 0.44223544001579285, 0.422140508890152, 0.44230470061302185, 0.3839613199234009, 0.3691469430923462, 0.3570604622364044, 0.332649827003479, 0.33918794989585876, 0.3992907702922821, 0.3400188386440277, 0.309018075466156, 0.2951939105987549, 0.3151021897792816, 0.35911446809768677, 0.2911117970943451, 0.26708781719207764, 0.2502175569534302, 0.28293487429618835, 0.30321037769317627, 0.2475198358297348, 0.2377743273973465, 0.23272661864757538, 0.6401849985122681, 0.44469529390335083, 0.3288613259792328, 0.25415775179862976, 0.22357706725597382, 0.21512213349342346, 0.20123524963855743, 0.1785532534122467, 0.16281208395957947, 0.15301667153835297, 0.15247146785259247, 0.14647111296653748, 0.1607239693403244, 0.18228286504745483, 0.17212767899036407, 0.1783924251794815, 0.1620449423789978, 0.1462460309267044, 0.12223397940397263, 0.10628431290388107, 0.8633336424827576, 0.8451560139656067, 0.5976843237876892, 0.4585817754268646, 0.3806247413158417, 0.31820371747016907, 0.2771269977092743, 0.27107927203178406, 0.2641870379447937, 0.25610536336898804, 0.25400859117507935, 0.24979841709136963, 0.24409154057502747, 0.24256828427314758, 0.2427925318479538, 0.24140088260173798, 0.2441033571958542, 0.23903827369213104, 0.24370472133159637, 0.24136734008789062, 0.2402530163526535, 0.23959659039974213, 0.24277281761169434, 0.2426689863204956, 0.2414335310459137, 0.24195587635040283, 0.24081991612911224, 0.24128155410289764, 0.24095360934734344, 0.24126742780208588, 0.2418183535337448, 0.239881232380867, 0.2402554601430893, 0.24280019104480743, 0.24019484221935272, 0.23973515629768372, 0.23847463726997375, 0.2394208163022995, 0.2401396781206131, 0.240603968501091, 0.23824338614940643, 0.242390975356102, 0.23979949951171875, 0.23984885215759277, 0.2417900115251541, 0.2415950745344162, 0.24075095355510712, 0.23846416175365448, 0.2405480444431305, 0.2427675724029541, 0.24422018229961395, 0.2419002503156662, 0.24449776113033295, 0.2409271001815796, 0.2414342612028122, 0.24049876630306244, 0.24272744357585907, 0.24112193286418915, 0.24262993037700653, 0.24367840588092804, 0.2405899316072464, 0.23974914848804474, 0.24061067402362823, 0.2394866794347763, 0.24042482674121857, 0.2411274015903473, 0.24181631207466125, 0.23906974494457245, 0.24226751923561096, 0.24403543770313263, 0.23959298431873322, 0.2447015345096588, 0.2385462075471878, 0.2433716058731079, 0.24102555215358734, 0.2413109540939331, 0.24139168858528137, 0.24231114983558655, 0.24105806648731232, 0.23724858462810516, 0.24094457924365997, 0.241688534617424, 0.23978333175182343, 0.24241125583648682, 0.24185620248317719, 0.2397538423538208, 0.23683123290538788, 0.24230800569057465, 0.24163547158241272, 0.23936878144741058, 0.23860037326812744, 0.240997314453125, 0.23867209255695343, 0.24091582000255585, 0.24115824699401855, 0.24053211510181427, 0.2379133552312851, 0.24047648906707764, 0.23994576930999756, 0.23796121776103973, 0.23994337022304535, 0.2388180047273636, 0.23995351791381836, 0.2426118701696396, 0.23997800052165985, 0.24009385704994202, 0.2434871643781662, 0.23967619240283966, 0.24286723136901855, 0.24130971729755402, 0.2422257959842682, 0.23823535442352295, 0.23879694938659668, 0.2423647940158844, 0.24062387645244598, 0.239877849817276, 0.2427915334701538, 0.24189744889736176, 0.23995839059352875, 0.24232304096221924, 0.23950476944446564, 0.2402793914079666, 0.23915131390094757, 0.23958992958068848, 0.2423006296157837, 0.2427120953798294, 0.24056695401668549, 0.2369561493396759, 0.240748330950737, 0.2410566806793213, 0.2431766539812088, 0.23924128711223602, 0.2407638281583786, 0.24088965356349945, 0.24102924764156342, 0.24150331318378448, 0.24052365124225616, 0.24118755757808685, 0.24310889840126038, 0.238348126411438, 0.24033382534980774, 0.23973730206489563, 0.24002695083618164, 0.24137072265148163, 0.24242649972438812, 0.23873980343341827, 0.23996134102344513, 0.23967908322811127, 0.24001120030879974, 0.2406238317489624, 0.24326923489570618, 0.2406102865934372, 0.2415597289800644, 0.24038390815258026, 0.2409963458776474, 0.23955777287483215, 0.239475280046463, 0.2419244796037674, 0.24113383889198303, 0.23895542323589325, 0.24268050491809845, 0.24059270322322845, 0.24141958355903625, 0.24077270925045013, 0.2385798990726471, 0.24065609276294708, 0.24060146510601044, 0.24105270206928253, 0.23982742428779602, 0.23825009167194366, 0.24174483120441437, 0.24000704288482666, 0.23964126408100128, 0.240444615483284, 0.23889799416065216, 0.24271412193775177, 0.2386661022901535, 0.2396826297044754, 0.23939529061317444, 0.2415246218442917, 0.23764391243457794, 0.23842905461788177, 0.23950889706611633, 0.2407524138689041, 0.2421487420797348, 0.24102281033992767, 0.24137543141841888, 0.236912801861763, 0.2390812188386917, 0.238329216837883, 0.24011920392513275, 0.24194841086864471, 0.23925769329071045, 0.24122266471385956, 0.24396733939647675, 0.24009792506694794, 0.23877935111522675, 0.2427857220172882, 0.23873519897460938, 0.2393387109041214, 0.2415909320116043, 0.24018779397010803, 0.24008052051067352, 0.23782359063625336, 0.2397756576538086, 0.24193714559078217, 0.23977723717689514, 0.24326613545417786, 0.24024398624897003, 0.23998598754405975, 0.24166850745677948, 0.23826849460601807, 0.2419600933790207, 0.2392604798078537, 0.23865251243114471, 0.2381838858127594, 0.23925228416919708, 0.2375330924987793, 0.23984292149543762, 0.2398717850446701, 0.23977725207805634, 0.23714235424995422, 0.2428162842988968, 0.23960350453853607, 0.23970751464366913, 0.24012696743011475, 0.24075007438659668, 0.2410517930984497, 0.23675301671028137, 0.23800937831401825, 0.2383469194173813, 0.24326959252357483, 0.24088215827941895]"
train_acc_list,"[34.21856395920692, 44.753326085831134, 49.899052647926695, 59.43987161567531, 57.98519438836258, 67.73826163482943, 57.74188538592949, 68.2714707252679, 73.85722420665735, 61.034322099704916, 69.85556763472589, 76.69928042656727, 78.0504219081638, 78.68198995703266, 80.6854066366413, 80.11596003520215, 83.2634467049749, 81.63793549723042, 83.10296629911477, 84.63011854842884, 80.2816172283481, 83.33592172697624, 85.65512243101932, 84.35057203499508, 84.64047212300046, 86.11067971217062, 85.27721695915514, 86.20903867060102, 87.8863177512036, 86.44199409846249, 89.03038774136772, 88.65248226950354, 88.85437697365015, 87.51876585391106, 89.1287466997981, 90.6144846508257, 89.23745923280012, 83.43428068540663, 88.11409639177926, 90.84226329140137, 91.64466532070196, 91.49453848941347, 91.9035046849925, 91.38064916912563, 92.21411192214111, 92.77838173629446, 86.61800486618006, 82.10384635295335, 87.20815861676243, 91.5152456385567, 92.92850856758295, 93.02686752601336, 92.34353160428638, 94.24858932546462, 94.87498058704767, 95.09758244033752, 95.28912356991252, 94.62131801004297, 95.77574157477869, 93.67396593673966, 93.21840865558835, 94.6834394574727, 93.68431951131127, 95.44960397577263, 95.64114510534762, 96.20023813221515, 96.03458093906922, 64.20769270590671, 76.9581197908578, 82.85448050939587, 86.78366205932598, 88.66801263136098, 90.4591810322514, 90.8681472278304, 91.10110265569188, 91.3651188072682, 91.5152456385567, 91.6136045969871, 91.862090386706, 91.92938862142155, 92.04845472899518, 92.0018636434229, 92.03810115442357, 92.0588083035668, 92.10022260185329, 92.08469223999586, 92.09504581456748, 92.08986902728167, 92.11057617642491, 92.11057617642491, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.11057617642491, 92.1053993891391, 92.11057617642491, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.11057617642491, 92.11057617642491, 92.1053993891391, 92.1053993891391, 92.10022260185329, 92.1053993891391, 92.10022260185329, 92.10022260185329, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.10022260185329, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.09504581456748, 92.10022260185329, 92.10022260185329, 92.10022260185329, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.11057617642491, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.10022260185329, 92.09504581456748, 92.10022260185329, 92.10022260185329, 92.10022260185329, 92.10022260185329, 92.1053993891391, 92.10022260185329, 92.10022260185329, 92.10022260185329, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.1053993891391, 92.10022260185329, 92.1053993891391, 92.1053993891391, 92.11575296371072, 92.11575296371072, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11575296371072, 92.11575296371072, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11057617642491, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.11575296371072, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652, 92.12092975099652]"
val_acc_list,"[34.28157274868636, 45.02627287552093, 50.38956332668961, 60.71752129008878, 57.619133901069034, 69.2335568037688, 58.74252581989491, 69.36039137524914, 74.32505888747961, 60.6631636165972, 70.42942562058344, 77.24225403152745, 78.23881137887298, 79.09041493024098, 80.72114513498822, 79.19913027722414, 82.64178293169053, 81.79017938032253, 82.65990215618771, 83.7470556260192, 78.69179199130278, 82.73237905417649, 84.79797064685631, 83.00416742163435, 84.10944011596304, 85.35966660626924, 83.91012864649393, 85.01540134082262, 86.59177387207826, 84.92480521833666, 86.93603913752492, 87.64268889291539, 86.71860844355862, 86.01195868816815, 86.91791991302772, 88.42181554629461, 87.22594672947997, 82.26127921724951, 86.80920456604457, 88.51241166878057, 89.30965754665701, 88.29498097481428, 89.00163073020475, 88.49429244428339, 89.41837289364015, 89.65392281210363, 83.87389019749955, 80.72114513498822, 85.84888566769342, 88.74796158724406, 89.70828048559521, 89.76263815908679, 88.76608081174126, 90.95850697590143, 91.15781844537054, 90.86791085341548, 91.48396448631999, 90.41493024098568, 90.90414930240985, 89.23718064866823, 89.0922268526907, 90.07066497553905, 88.53053089327777, 90.70483783294075, 90.84979162891828, 91.26653379235368, 91.2121761188621, 63.32668961768436, 76.37253125566225, 83.02228664613155, 85.72205109621308, 87.02663526001088, 88.62112701576372, 89.21906142417104, 89.20094219967385, 89.40025366914296, 89.47273056713173, 89.5270882406233, 89.61768436310926, 89.63580358760646, 89.61768436310926, 89.59956513861206, 89.58144591411488, 89.56332668961768, 89.65392281210363, 89.63580358760646, 89.61768436310926, 89.59956513861206, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.61768436310926, 89.63580358760646, 89.61768436310926, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.61768436310926, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.65392281210363, 89.63580358760646, 89.63580358760646, 89.65392281210363, 89.65392281210363, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646, 89.63580358760646]"
test_acc,89.74266038419717
