,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,EFFICIENTNET-B1
loss_list,"[1.915114164352417, 1.2380677461624146, 0.7232359647750854, 0.44920164346694946, 0.32068052887916565, 0.23751863837242126, 0.1877710223197937, 0.15616066753864288, 0.12642072141170502, 0.10596408694982529, 0.0842687338590622, 0.07008065283298492, 0.06167462095618248, 0.05029376596212387, 0.04520227387547493, 0.040788743644952774, 0.03168301284313202, 0.028825649991631508, 0.02497219294309616, 0.027014924213290215, 0.023172318935394287, 0.018002299591898918, 0.019067740067839622, 0.015157552435994148, 0.014525232836604118, 0.013346834108233452, 0.013052908703684807, 0.012489783577620983, 0.012022851034998894, 0.012726970948278904, 0.01128951832652092, 0.009282853454351425, 0.010265631601214409, 0.00902655441313982, 0.008884826675057411, 0.008010516874492168, 0.0071036918088793755, 0.008670362643897533, 0.007648077327758074, 0.0066519323736429214, 0.007847878150641918, 0.006754737813025713, 0.006884126458317041, 0.005152113735675812, 0.00575069198384881, 0.0068441880866885185, 0.00483540678396821, 0.005757892969995737, 0.004969981033354998, 0.005343452095985413, 0.0046346308663487434, 0.003447367576882243, 0.005630961619317532, 0.004143300000578165, 0.004355621058493853, 0.0030762795358896255, 0.0028264825232326984, 0.0034687500447034836, 0.003388452809303999, 0.002547734184190631, 0.004289789590984583, 0.004123000428080559, 0.004139475990086794, 0.0029468198772519827, 0.003844102844595909, 0.003984435461461544, 0.0033590442035347223, 0.0029443486128002405, 0.0031697112135589123, 0.002130675595253706, 0.0035923426039516926, 0.003581737168133259, 0.003279301105067134, 0.0030997581779956818, 0.002538894535973668, 0.00274928892031312, 0.002767927711829543, 0.0024901139549911022, 0.0020290929824113846, 0.0031890615355223417, 0.003851787419989705, 0.0031636462081223726, 0.003707305761054158, 0.0024451082572340965, 0.002572334138676524, 0.0037975029554218054, 0.003294400405138731, 0.0018017629627138376, 0.001993575831875205, 0.0026342845521867275, 0.0030444590374827385, 0.002790263155475259, 0.0027314801700413227, 0.0018183424836024642, 0.0024329833686351776, 0.0025226245634257793, 0.003418096574023366, 0.002297915518283844, 0.0038684606552124023, 0.003732536919414997, 0.002223394578322768, 0.002542557893320918, 0.002796342596411705, 0.0020364155061542988, 0.0033510790672153234, 0.0038608082104474306, 0.003790078917518258, 0.002680747536942363, 0.003504791995510459, 0.00228337524458766, 0.0019641811959445477, 0.0019102079095318913, 0.0038245886098593473, 0.0021072342060506344, 0.0022190220188349485, 0.002199211623519659, 0.002419605851173401, 0.0021013724617660046, 0.002066731685772538, 0.0026568989269435406, 0.0028471085242927074, 0.002349356422200799, 0.0022764429450035095, 0.0030789580196142197, 0.0025441457983106375, 0.003228615503758192, 0.0026783649809658527, 0.0022612991742789745, 0.002333105308935046, 0.0016001226613298059, 0.0021234347950667143, 0.0030180083122104406, 0.0027477180119603872, 0.0030472856014966965, 0.0018238708144053817, 0.0029787602834403515, 0.0022243668790906668, 0.002076743170619011, 0.004256069660186768, 0.002881835214793682, 0.002536393003538251, 0.0034990545827895403, 0.0029881971422582865, 0.00268786889500916, 0.0034534987062215805, 0.0029471314046531916, 0.002429101150482893, 0.0025296404492110014, 0.002159385709092021, 0.004543750546872616, 0.0028215942438691854, 0.0025492357090115547, 0.0033605440985411406, 0.0025162133388221264, 0.002710606437176466, 0.004263000562787056, 0.00210949731990695, 0.002899340121075511, 0.0031554829329252243, 0.0030522977467626333, 0.002458896953612566, 0.002991474000737071, 0.0021257938351482153, 0.0032017980702221394, 0.0033557431306689978, 0.0024525579065084457, 0.0028158866334706545, 0.0029489716980606318, 0.0034859185107052326, 0.0034313660580664873, 0.002456814516335726, 0.00158198201097548, 0.0022385921329259872, 0.003543097758665681, 0.0019406562205404043, 0.00207365769892931, 0.002331746742129326, 0.002357454039156437, 0.0029451530426740646, 0.002958865836262703, 0.0026529368478804827, 0.0031696821097284555, 0.0016266416059806943, 0.0023313171695917845, 0.002867605071514845, 0.0018293651519343257, 0.0025198746006935835, 0.0028985622338950634, 0.0019254065118730068, 0.0032928618602454662, 0.0015141405165195465, 0.0029528115410357714, 0.002777382731437683, 0.0024803674314171076, 0.002356443554162979, 0.0022273261565715075, 0.002511607250198722, 0.0027256018947809935, 0.0033480047713965178, 0.0028685214929282665, 0.00298941764049232, 0.0022459011524915695, 0.002843057969585061, 0.002472176682204008, 0.003409596625715494, 0.0020139249972999096, 0.0026476862840354443, 0.0020955242216587067, 0.003228010842576623, 0.003040167037397623, 0.0028599638026207685, 0.0017243038164451718, 0.002416702453047037, 0.0020084299612790346, 0.004243854898959398, 0.003490450792014599, 0.0027765415143221617, 0.0031121119391173124, 0.002697098534554243, 0.0030023017898201942, 0.003157302737236023, 0.0032424151431769133, 0.002581500681117177, 0.0023455878254026175, 0.002830199431627989, 0.0025946202222257853, 0.0026933702174574137, 0.0037447295617312193, 0.002883556066080928, 0.0032874345779418945, 0.003861021948978305, 0.00230011367239058, 0.002657461678609252, 0.0020991952624171972, 0.0032701354939490557, 0.003837019205093384, 0.002559109590947628, 0.002188144251704216, 0.002634752541780472, 0.0026083611883223057, 0.0028871381655335426, 0.0024077261332422495, 0.0031563895754516125, 0.004045672714710236, 0.0027910182252526283, 0.0026039439253509045, 0.0021563514601439238, 0.002857015933841467, 0.0021554643753916025, 0.002458911156281829, 0.0024079179856926203, 0.002014871221035719, 0.0021869747433811426, 0.0035471266601234674, 0.002860427601262927, 0.001873133471235633, 0.0022143996320664883, 0.003209935501217842, 0.0030214497819542885, 0.002424564678221941, 0.002639864105731249, 0.002865812974050641, 0.003341984935104847, 0.0017410118598490953, 0.0018274568719789386, 0.0034007751382887363, 0.0026864882092922926, 0.0033428610768169165, 0.0022583685349673033, 0.0017023960826918483, 0.002267880365252495, 0.0018777596997097135, 0.0022198292426764965, 0.002598440507426858, 0.002946294378489256, 0.003526852698996663, 0.0025140156503766775, 0.002177366055548191, 0.0029891571030020714, 0.003243393264710903, 0.0032991135958582163, 0.0023587439209222794, 0.002962000435218215, 0.003194893943145871, 0.0031999133061617613, 0.0020347782410681248, 0.0027317528147250414, 0.002231792313978076, 0.002250328892841935, 0.002156127244234085, 0.00260458723641932, 0.003123197238892317, 0.002078757854178548, 0.002719721058383584, 0.0027309374418109655, 0.004184768069535494, 0.002164885401725769, 0.00270293396897614, 0.0021714549511671066, 0.0033044693991541862]"
train_acc_list,"[10.855722938344464, 10.886783662059326, 10.881606874773516, 10.876430087487705, 10.881606874773516, 10.881606874773516, 10.93855153491743, 6.678055598695449, 8.945488429880417, 8.98172594088109, 8.790184811306103, 8.008489931148729, 6.015426826111716, 6.993839623129886, 10.265569187762075, 10.995496195061346, 10.731480043485012, 10.488171041051924, 10.141326292902624, 10.622767510482994, 10.772894341771497, 10.5761764249107, 9.825542268468189, 10.912667598488378, 11.161153388207278, 11.368224879639696, 11.746130351503856, 12.63136097737744, 14.189573950406379, 16.30687995030284, 19.72873634622353, 23.984055495159705, 28.860589118393126, 35.85442874152301, 43.003571983227204, 48.83263446704975, 65.37764663249988, 73.7329813117979, 79.9968939276285, 83.13920381011545, 85.39628306672878, 87.95879277320495, 91.66537246984522, 93.4979551690221, 95.2839467826267, 96.70756328622457, 98.54532277268727, 98.58673707097375, 98.96981933012373, 99.49267484599058, 99.67903918827975, 99.79292850856758, 99.76704457213853, 99.81881244499662, 99.7515142102811, 99.96893927628514, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 100.0, 100.0, 100.0, 99.98446963814257, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142]"
val_acc_list,"[10.871534698314912, 10.871534698314912, 10.871534698314912, 10.871534698314912, 10.871534698314912, 10.871534698314912, 10.871534698314912, 6.341728574017032, 8.93277767711542, 8.95089690161261, 8.715346983149121, 7.954339554267078, 5.163978981699583, 6.432324696502989, 9.856858126472186, 10.944011596303678, 10.563507881862657, 10.309838738901975, 10.01993114694691, 10.581627106359848, 10.72658090233738, 10.509150208371082, 9.748142779489038, 10.61786555535423, 10.998369269795253, 11.252038412755933, 11.705019025185722, 12.665337923536873, 14.459141148758833, 16.959594129371265, 20.61967747780395, 24.279760826236636, 28.592136256568217, 35.80358760645044, 42.50770067041131, 48.17901793803225, 65.26544663888384, 73.74524370356949, 79.45279942018482, 82.17068309476355, 83.91012864649393, 86.03007791266533, 89.05598840369632, 90.30621489400254, 91.81011052726943, 92.5348795071571, 93.94817901793803, 94.20184816089872, 94.40115963036783, 94.81790179380323, 94.8722594672948, 95.0715709367639, 95.27088240623301, 95.32524007972458, 95.10780938575829, 95.39771697771336, 95.63326689617683, 95.79633991665156, 95.77822069215438, 95.88693603913752, 95.57890922268527, 95.57890922268527, 95.47019387570212, 95.54267077369089, 95.65138612067403, 95.68762456966842, 95.7601014676572, 95.85069759014314, 95.81445914114876, 95.85069759014314, 95.86881681464034, 95.81445914114876, 95.81445914114876, 95.88693603913752, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.97753216162349, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.97753216162349, 95.95941293712629, 95.97753216162349, 95.97753216162349, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.90505526363472, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.97753216162349, 95.95941293712629, 95.95941293712629, 95.97753216162349, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.9231744881319, 95.90505526363472, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.9231744881319, 95.9231744881319, 95.9231744881319, 95.9231744881319, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.9231744881319, 95.94129371262909, 95.94129371262909, 95.9231744881319, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.9231744881319, 95.94129371262909, 95.95941293712629, 95.9231744881319, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.9231744881319, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.9231744881319, 95.9231744881319, 95.9231744881319, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.97753216162349, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.9231744881319, 95.9231744881319, 95.94129371262909, 95.9231744881319, 95.94129371262909, 95.9231744881319, 95.9231744881319, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.97753216162349, 95.9231744881319, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.9231744881319, 95.9231744881319, 95.9231744881319, 95.9231744881319, 95.9231744881319, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.9231744881319, 95.9231744881319, 95.94129371262909, 95.94129371262909, 95.9231744881319, 95.94129371262909, 95.95941293712629, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.94129371262909, 95.95941293712629, 95.94129371262909, 95.95941293712629, 95.97753216162349]"
test_acc,96.12178325480247
