,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,EFFICIENTNET-B7
loss_list,"[1.0990203619003296, 0.23812341690063477, 0.10417837649583817, 0.05273466929793358, 0.03210774064064026, 0.026399856433272362, 0.021042879670858383, 0.017592642456293106, 0.015067202970385551, 0.016389716416597366, 0.01460088137537241, 0.009088922291994095, 0.010911363177001476, 0.009315399453043938, 0.009492206387221813, 0.009863749146461487, 0.007264499086886644, 0.007235303521156311, 0.007386892102658749, 0.007422560825943947, 0.00633117463439703, 0.008287055417895317, 0.004454869776964188, 0.006035648286342621, 0.00537931127473712, 0.008747016079723835, 0.00811643898487091, 0.005750682670623064, 0.005331115331500769, 0.00425155321136117, 0.0020340748596936464, 0.0026557191740721464, 0.0016551668522879481, 0.0025271873455494642, 0.0020157801918685436, 0.0023189596831798553, 0.0015809715259820223, 0.0012961607426404953, 0.0016690586926415563, 0.0016204464482143521, 0.0011965325102210045, 0.0012035025283694267, 0.0008853549370542169, 0.0013692432548850775, 0.0009984944481402636, 0.0012132987612858415, 0.0010239898692816496, 0.0007939405622892082, 0.0013568736612796783, 0.0012040483998134732, 0.0007317636045627296, 0.0006884401082061231, 0.0005823545507155359, 0.0008149711648002267, 0.0005700098699890077, 0.0012674652971327305, 0.0012295286869630218, 0.0008675440330989659, 0.0011584203457459807, 0.0010953466407954693, 0.0006616752361878753, 0.0005635928828269243, 0.00045889351167716086, 0.0005174241377972066, 0.0005826136330142617, 0.0009886720217764378, 0.0005629995139315724, 0.0008879348170012236, 0.0008536382229067385, 0.0007614915375597775, 0.0008596405386924744, 0.0004713829548563808, 0.0006128133973106742, 0.0005133013473823667, 0.0002811421290971339, 0.0004937783814966679, 0.0010547408601269126, 0.0008633325924165547, 0.0006585709052160382, 0.0010560071095824242, 0.0007931716972962022, 0.00039723850204609334, 0.00040587622788734734, 0.0007993398467078805, 0.000390161934774369, 0.000964570208452642, 0.00037207891000434756, 0.0009587027016095817, 0.00045279579353518784, 0.0009152087150141597, 0.0007726346957497299, 0.0009766676230356097, 0.00046051564277149737, 0.0006450137589126825, 0.0002827367279678583, 0.0005071875057183206, 0.0004865318478550762, 0.00036181099130772054, 0.0007491679280065, 0.00038923241663724184, 0.0005247162189334631, 0.00047311815433204174, 0.0011377917835488915, 0.0008422277751378715, 0.0006092148250900209, 0.0011941252741962671, 0.0005572918453253806, 0.00038095383206382394, 0.0005013595800846815, 0.0006744833081029356, 0.00040489318780601025, 0.0002615851699374616, 0.0004461942007765174, 0.0005704272189177573, 0.0004586783761624247, 0.0008690410177223384, 0.0006081826868467033, 0.0006052223034203053, 0.0004453635192476213, 0.0006211017607711256, 0.0006268945289775729, 0.0008509868639521301, 0.0004502575611695647, 0.00035177895915694535, 0.0009035475086420774, 0.001204900210723281, 0.0007617751252837479, 0.0007385743665508926, 0.0010812534019351006, 0.0008779189665801823, 0.0004829879035241902, 0.0011954420479014516, 0.0003770416951738298, 0.0008503387798555195, 0.0011561831925064325, 0.0008638591389171779, 0.0006258365465328097, 0.00048320338828489184, 0.0005502747953869402, 0.0008797929040156305, 0.0006083109183236957, 0.0011503886198624969, 0.000854578975122422, 0.00041343350312672555, 0.00021620352345053107, 0.0005111050559207797, 0.0010247783502563834, 0.00028793461387977004, 0.0006063662585802376, 0.0012254411121830344, 0.0006306332652457058, 0.0005224781343713403, 0.0009683959069661796, 0.0003056251734960824, 0.0008130354108288884, 0.0004961216473020613, 0.00049928342923522, 0.0005342642543837428, 0.000559854437597096, 0.0005767119000665843, 0.0008031930192373693, 0.000488442718051374, 0.0007779777515679598, 0.0003559518081601709, 0.0006313997437246144, 0.0006122158374637365, 0.0007338188588619232, 0.0009456543484702706, 0.0005535231321118772, 0.00042255051084794104, 0.0006757163209840655, 0.00046269589802250266, 0.000530580582562834, 0.0008756346651352942, 0.0005923862336203456, 0.0006317978841252625, 0.0011254999553784728, 0.0007053441368043423, 0.0005365065298974514, 0.00039635313441976905, 0.00036383207770995796, 0.001218397286720574, 0.0008533304207958281, 0.00043808683403767645, 0.0012569964164867997, 0.0009060699958354235, 0.0013730715727433562, 0.0008002935792319477, 0.0003004404716193676, 0.0013795803533867002, 0.00033802728285081685, 0.0005150313954800367, 0.000362557009793818, 0.0008479988318867981, 0.00115926971193403, 0.0015884878812357783, 0.000490092090331018, 0.0007803096086718142, 0.0005293701542541385, 0.0005421194946393371, 0.0007584923878312111, 0.0006446708575822413, 0.0005638812435790896, 0.00029410870047286153, 0.0004299456486478448, 0.0011739289620891213, 0.0004850692057516426, 0.0008608555654063821, 0.0006041410961188376, 0.0005378350615501404, 0.0011191596277058125, 0.00042531228973530233, 0.0006537598092108965, 0.0004126247367821634, 0.0007588749867863953, 0.0005898767849430442, 0.00047121892566792667, 0.0004319799190852791, 0.001066982513293624, 0.0006544571951963007, 0.001026425394229591, 0.0004093153402209282, 0.00045914360089227557, 0.0006407711771316826, 0.0007972283638082445, 0.0010631080949679017, 0.0006698126089759171, 0.0012011472135782242, 0.0014591905055567622, 0.0002953119110316038, 0.0006506009958684444, 0.000788139586802572, 0.000660513062030077, 0.0007351312669925392, 0.0005664871423505247, 0.0010187901789322495, 0.00042176892748102546, 0.00043690676102414727, 0.0009076216956600547, 0.0005542903672903776, 0.0005614188848994672, 0.0006246686680242419, 0.0007668871548958123, 0.0007376197609119117, 0.001585264690220356, 0.001280568540096283, 0.0004433920548763126, 0.000803658738732338, 0.0007536731427535415, 0.0007889298140071332, 0.000403986603487283, 0.0006392113864421844, 0.0008065403671935201, 0.0011402912205085158, 0.0005953405052423477, 0.000729597348254174, 0.0010260357521474361, 0.0004020905471406877, 0.0008912640623748302, 0.0006461561424657702, 0.0008291780832223594, 0.0007606635917909443, 0.0007726214826107025, 0.0005954270018264651, 0.0002813921601045877, 0.0011517881648615003, 0.0003221429360564798, 0.0009193168370984495, 0.0008022197871468961, 0.00030818424420431256, 0.0009147549280896783, 0.0005328997503966093, 0.00039014744106680155, 0.0007040090276859701, 0.0010783756151795387, 0.000817133579403162, 0.0013491077115759254, 0.0005259294994175434, 0.0005918169626966119, 0.0005018751253373921, 0.0003685765841510147, 0.00046958457096479833, 0.0010942148510366678, 0.00043631697189994156, 0.0009252782911062241, 0.0006777351372875273, 0.0013300777645781636, 0.00036433435161598027, 0.00045041096745990217, 0.0009542094776406884, 0.0007203594432212412, 0.0011885365238413215, 0.0006216296460479498, 0.000612970907241106, 0.001772447838447988, 0.0006438710261136293, 0.0014749753754585981, 0.0004402356571517885, 0.0007835417636670172, 0.0007044211379252374]"
train_acc_list,"[10.871253300201895, 10.871253300201895, 22.69503546099291, 22.555262204276026, 24.724336077030596, 33.405808355334685, 48.28389501475384, 66.09204327794171, 78.24196303773878, 83.37733602526272, 93.32712118859035, 98.8611067971217, 99.5547962934203, 99.93787855257027, 99.91199461614121, 99.29078014184397, 99.93270176528446, 99.9016410415696, 99.91199461614121, 99.06300150126832, 99.02158720298183, 99.97929285085677, 99.96376248899934, 99.73080706113787, 99.98446963814257, 99.01123362841021, 99.92752497799864, 99.91717140342703, 99.57550344256354, 99.9948232127142, 99.9948232127142, 99.9948232127142, 100.0, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 100.0, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 100.0, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.9948232127142, 99.98964642542838, 99.98964642542838, 99.9948232127142]"
val_acc_list,"[10.871534698314912, 10.871534698314912, 23.02953433593042, 22.77586519296974, 24.297880050733827, 32.9045116868998, 47.10998369269795, 64.41384308751586, 76.86175031708643, 81.06541040043486, 90.48740713897445, 94.4736365283566, 95.41583620221054, 96.1768436310926, 95.85069759014314, 94.92661714078638, 95.79633991665156, 95.99565138612067, 96.24932052908134, 94.6729479978257, 94.56423265084254, 96.24932052908134, 96.75665881500272, 95.9231744881319, 96.75665881500272, 95.01721326327232, 96.32179742707012, 96.1406051820982, 95.65138612067403, 96.64794346801958, 96.86537416198587, 96.88349338648305, 96.95597028447183, 96.97408950896902, 97.0103279579634, 97.11904330494654, 97.06468563145498, 97.06468563145498, 97.15528175394094, 97.06468563145498, 97.11904330494654, 97.11904330494654, 97.10092408044936, 97.04656640695778, 97.15528175394094, 97.15528175394094, 97.2096394274325, 97.26399710092409, 97.19152020293531, 97.2096394274325, 97.19152020293531, 97.24587787642689, 97.17340097843812, 97.30023554991847, 97.33647399891284, 97.28211632542127, 97.2096394274325, 97.30023554991847, 97.24587787642689, 97.33647399891284, 97.24587787642689, 97.26399710092409, 97.28211632542127, 97.24587787642689, 97.24587787642689, 97.28211632542127, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.28211632542127, 97.28211632542127, 97.28211632542127, 97.26399710092409, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.28211632542127, 97.31835477441565, 97.31835477441565, 97.28211632542127, 97.28211632542127, 97.31835477441565, 97.33647399891284, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.28211632542127, 97.31835477441565, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.28211632542127, 97.28211632542127, 97.30023554991847, 97.28211632542127, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.33647399891284, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.33647399891284, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.28211632542127, 97.33647399891284, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.28211632542127, 97.31835477441565, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.28211632542127, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.28211632542127, 97.28211632542127, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.28211632542127, 97.30023554991847, 97.31835477441565, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.35459322341003, 97.31835477441565, 97.31835477441565, 97.31835477441565, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.35459322341003, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.28211632542127, 97.28211632542127, 97.31835477441565, 97.28211632542127, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.26399710092409, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.28211632542127, 97.31835477441565, 97.31835477441565, 97.28211632542127, 97.35459322341003, 97.31835477441565, 97.31835477441565, 97.33647399891284, 97.35459322341003, 97.31835477441565, 97.28211632542127, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.31835477441565, 97.28211632542127, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.30023554991847, 97.31835477441565, 97.33647399891284, 97.31835477441565, 97.33647399891284, 97.30023554991847, 97.26399710092409, 97.33647399891284, 97.33647399891284, 97.30023554991847, 97.33647399891284, 97.31835477441565, 97.28211632542127, 97.31835477441565, 97.31835477441565, 97.31835477441565, 97.30023554991847, 97.31835477441565, 97.33647399891284, 97.35459322341003, 97.31835477441565, 97.33647399891284, 97.31835477441565, 97.30023554991847, 97.30023554991847, 97.31835477441565]"
test_acc,97.46284885828199
