,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,EFFICIENTNET-B1
loss_list,"[2.0703461170196533, 1.6377410888671875, 1.3227028846740723, 1.140810489654541, 1.029066562652588, 0.9711055755615234, 0.9072569012641907, 0.8681511282920837, 0.8581773042678833, 0.8147073984146118, 0.8063245415687561, 0.7908965349197388, 0.7683596611022949, 0.7527285218238831, 0.750075101852417, 0.7588465809822083, 0.7392321825027466, 0.7135220766067505, 0.7259503602981567, 0.7005994915962219, 0.6919118762016296, 0.6831636428833008, 0.6926187872886658, 0.6824555993080139, 0.6768763661384583, 0.6671480536460876, 0.6520687937736511, 0.6659442186355591, 0.6683320999145508, 0.6658686399459839, 0.6575751900672913, 0.6494158506393433, 0.6445238590240479, 0.6502190232276917, 0.6548982858657837, 0.6433743834495544, 0.6436180472373962, 0.6346301436424255, 0.6339194178581238, 0.6351791024208069, 0.6314012408256531, 0.6349101066589355, 0.6365526914596558, 0.6272300481796265, 0.6316988468170166, 0.6329563856124878, 0.6175304651260376, 0.6277706027030945, 0.6206194162368774, 0.6126216053962708, 0.622123658657074, 0.6111745834350586, 0.6254709362983704, 0.6155689358711243, 0.603613555431366, 0.622974693775177, 0.6161519289016724, 0.6114863157272339, 0.6071497797966003, 0.6161627769470215, 0.5972855687141418, 0.6039071679115295, 0.6071521639823914, 0.620988130569458, 0.6023516058921814, 0.6078488826751709, 0.6020491123199463, 0.6066842079162598, 0.5954989790916443, 0.6054645776748657, 0.6170074343681335, 0.6025968194007874, 0.5989232063293457, 0.6143883466720581, 0.608717679977417, 0.6055492758750916, 0.6040340662002563, 0.6053414344787598, 0.6038129925727844, 0.5968528389930725, 0.6021694540977478, 0.604931652545929, 0.6048261523246765, 0.613551914691925, 0.5909582376480103, 0.6012657880783081, 0.6099837422370911, 0.5965258479118347, 0.5963612794876099, 0.6011824011802673, 0.6027801632881165, 0.6002880930900574, 0.6010226011276245, 0.5940344929695129, 0.6038023233413696, 0.5916743874549866, 0.5905537605285645, 0.604500949382782, 0.6084209084510803, 0.5953243970870972, 0.6058254241943359, 0.6100795865058899, 0.6062975525856018, 0.5982569456100464, 0.5968073010444641, 0.5984352827072144, 0.6077612042427063, 0.6032692790031433, 0.6011393070220947, 0.5945757627487183, 0.5988732576370239, 0.6042084097862244, 0.597273588180542, 0.6091699600219727, 0.6058416962623596, 0.604917585849762, 0.6003950834274292, 0.6078359484672546, 0.6129747033119202, 0.5963584780693054, 0.61345374584198, 0.6005017757415771, 0.599104106426239, 0.604698657989502, 0.6054263114929199, 0.6009576916694641, 0.5968151092529297, 0.6040568351745605, 0.6021739840507507, 0.5957880020141602, 0.5917595624923706, 0.6072906255722046, 0.5962156653404236, 0.6018017530441284, 0.6114523410797119, 0.5995876789093018, 0.5941659808158875, 0.5984139442443848, 0.6034094095230103, 0.5942432880401611, 0.5951083898544312, 0.6014304161071777, 0.6195403337478638, 0.5920794606208801, 0.6069919466972351, 0.6091219782829285, 0.5996518731117249, 0.6002968549728394, 0.6048332452774048, 0.6014971137046814, 0.5912864208221436, 0.6148875951766968, 0.6058464646339417, 0.6118115186691284, 0.5805005431175232, 0.5877160429954529, 0.5994942784309387, 0.6044574975967407, 0.5990949869155884, 0.5922720432281494, 0.6085370182991028, 0.610057532787323, 0.5972694158554077, 0.600538432598114, 0.6053844094276428, 0.597194492816925, 0.5941610336303711, 0.5917750000953674, 0.6085571050643921, 0.5990663766860962, 0.6056641340255737, 0.6089354753494263, 0.6053228974342346, 0.6065456867218018, 0.6180636286735535, 0.5980076789855957, 0.5985788106918335, 0.6101274490356445, 0.6026594042778015, 0.5928421020507812, 0.6065600514411926, 0.5985810160636902, 0.6019651293754578, 0.5979056358337402, 0.593752384185791, 0.5979869961738586, 0.598297119140625, 0.5986016988754272, 0.6100330352783203, 0.6151471734046936, 0.608506441116333, 0.5985754132270813, 0.5960087180137634, 0.5909960269927979, 0.5999434590339661, 0.5881388187408447, 0.5987223386764526, 0.5947384238243103, 0.5899623036384583, 0.5988367795944214, 0.5876206159591675, 0.5834893584251404, 0.6110323667526245, 0.6162092089653015, 0.6130123734474182, 0.5976386070251465, 0.6129248142242432, 0.5882714986801147, 0.6123409867286682, 0.5999143123626709, 0.5967881083488464, 0.5961906909942627, 0.5994817018508911, 0.5904363989830017, 0.5827441811561584, 0.5913577079772949, 0.595185399055481, 0.6081805229187012, 0.5915570855140686, 0.5971445441246033, 0.6025193929672241, 0.6083340644836426, 0.5914854407310486, 0.613387942314148, 0.6014273762702942, 0.5948543548583984, 0.5971778035163879, 0.6047871112823486, 0.5918099284172058, 0.5955456495285034, 0.6005266904830933, 0.599695086479187, 0.6014350652694702, 0.6024274826049805, 0.6028847694396973, 0.5996237397193909, 0.5924255847930908, 0.5870674848556519, 0.5948914289474487, 0.5987112522125244, 0.6078642010688782, 0.6044899821281433, 0.599541187286377, 0.5920253396034241, 0.6034309267997742, 0.6081569194793701, 0.595845639705658, 0.5992645025253296, 0.6022882461547852, 0.5979381799697876, 0.5976579785346985, 0.600269615650177, 0.597819447517395, 0.5964767336845398, 0.6036221385002136, 0.6033984422683716, 0.6010553240776062, 0.6052255034446716, 0.602144718170166, 0.5979421734809875, 0.6027653813362122, 0.6094285845756531, 0.5978575944900513, 0.6000937223434448, 0.5886953473091125, 0.61830073595047, 0.6024414300918579, 0.5984743237495422, 0.6039992570877075, 0.5994328856468201, 0.5926856398582458, 0.613958477973938, 0.5986311435699463, 0.6199671030044556, 0.6001072525978088, 0.5953600406646729, 0.5927703976631165, 0.6079264879226685, 0.6075544953346252, 0.601108729839325, 0.6006123423576355, 0.6112126708030701, 0.616085410118103, 0.6167901754379272, 0.611619234085083, 0.5986215472221375, 0.6071281433105469, 0.5985018610954285, 0.5947397947311401, 0.5969871282577515, 0.6012091040611267, 0.607038140296936, 0.5928705930709839, 0.6047518253326416, 0.610158383846283, 0.6027848124504089, 0.5991111993789673, 0.6054688692092896, 0.6049355268478394, 0.6068105101585388]"
train_acc_list,"[8.966195579023658, 13.061034322099704, 13.23186830253145, 10.829839001915412, 10.731480043485012, 10.912667598488378, 11.259512346637676, 11.342340943210644, 11.357871305068075, 12.936791427240255, 12.486410933374748, 11.891080395506549, 12.087798312367346, 12.64171455194906, 13.656364859967903, 12.776311021380133, 13.014443236527413, 14.676191955272557, 17.052337319459543, 16.850442615312936, 18.072164414764195, 20.018636434228917, 21.50437438525651, 23.124708805715173, 23.844282238442823, 25.811461407050786, 29.29026246311539, 31.040016565719313, 36.44975927939121, 40.057980017601075, 39.208986902728164, 43.97163120567376, 48.082000310607235, 49.81622405135373, 54.7134648237304, 56.06460630532691, 58.430398094942284, 61.38116684785422, 63.43117461303515, 66.00403789408293, 67.68649376197132, 70.17652844644614, 69.76756225086712, 72.01428793290884, 72.95128643164053, 74.22477610394989, 74.12641714551948, 74.99611740953564, 75.88134803540922, 76.8597608324274, 76.68892685199566, 76.38349640213283, 76.77693223585443, 76.81316974685511, 77.79158254387328, 77.41367707200911, 77.45509137029559, 77.29461096443548, 77.49650566858209, 77.49650566858209, 77.71393073458611, 77.85370399130301, 77.5068592431537, 77.28425738986385, 77.72428430915774, 77.6569860744422, 77.34637883729357, 76.92705906714293, 77.37743956100844, 77.89511828958948, 77.3670859864368, 78.0555986954496, 77.49132888129627, 77.54309675415438, 77.56898069058342, 77.56380390329761, 78.01418439716312, 77.61557177615572, 77.78640575658746, 77.17036806957603, 78.04524512087798, 77.74499145830099, 78.04006833359217, 77.68287001087126, 77.54309675415438, 77.71393073458611, 78.17466480302325, 77.88994150230367, 77.84852720401719, 77.51721281772532, 77.52238960501113, 77.57933426515504, 77.91582543873272, 77.76569860744422, 77.5586271160118, 77.92100222601853, 77.79675933115908, 77.19107521871926, 77.95206294973339, 77.71393073458611, 77.69840037272868, 77.63627892529897, 77.6052182015841, 78.11254335559352, 77.76052182015842, 77.51721281772532, 77.29978775172128, 78.04524512087798, 77.97794688616246, 78.17466480302325, 77.42403064658073, 77.73463788372936, 77.83817362944556, 76.99435730185846, 77.32049490086452, 77.86405756587462, 77.9054718641611, 77.29461096443548, 77.89511828958948, 77.72946109644354, 77.93653258787596, 77.7553450328726, 78.14360407930837, 77.20660558057669, 77.5586271160118, 77.68804679815706, 77.98830046073407, 77.76052182015842, 77.62074856344154, 77.5068592431537, 77.76052182015842, 78.04006833359217, 78.19537195216648, 77.69840037272868, 77.80193611844489, 77.93135580059015, 77.64663249987058, 77.44991458300979, 77.98830046073407, 77.76569860744422, 77.84335041673137, 77.4602681575814, 77.85370399130301, 77.63627892529897, 77.35155562457938, 77.34120205000777, 77.69840037272868, 77.97794688616246, 77.60004141429829, 77.46544494486722, 77.78122896930165, 77.69840037272868, 78.01936118444893, 77.73981467101517, 77.43956100843816, 77.79675933115908, 77.43438422115236, 77.54827354144018, 77.75016824558679, 77.91582543873272, 77.99347724801989, 77.96241652430501, 77.37226277372264, 77.41367707200911, 77.39296992286587, 77.44991458300979, 77.89511828958948, 78.15913444116582, 78.3040844851685, 77.99865403530569, 77.98830046073407, 77.49132888129627, 77.26872702800642, 77.7553450328726, 77.77605218201585, 77.82782005487394, 77.3567324118652, 78.22643267588136, 77.37743956100844, 77.6569860744422, 77.84852720401719, 78.21607910130973, 77.76052182015842, 78.21090231402391, 78.11254335559352, 77.67251643629963, 77.28943417714966, 77.26872702800642, 77.9106486514469, 77.361909199151, 78.28855412331107, 77.58451105244085, 78.04524512087798, 77.85370399130301, 77.9002950768753, 77.58968783972666, 78.06595227002123, 77.77087539473003, 77.85370399130301, 77.69840037272868, 77.49650566858209, 77.84852720401719, 77.6052182015841, 77.78640575658746, 77.75016824558679, 77.46544494486722, 78.15913444116582, 77.22731272971993, 78.28337733602527, 77.67769322358544, 77.4085002847233, 77.67769322358544, 77.24284309157736, 77.76052182015842, 77.4602681575814, 77.73463788372936, 77.361909199151, 78.15913444116582, 77.64663249987058, 77.05647874928819, 77.82264326758813, 77.07718589843144, 77.55345032872599, 77.7553450328726, 77.64663249987058, 77.6518092871564, 78.13842729202257, 77.52756639229695, 77.30496453900709, 78.18501837759486, 77.6569860744422, 78.17984159030905, 77.94170937516178, 77.39814671015168, 77.6103949888699, 78.71822746803335, 77.99865403530569, 77.80193611844489, 77.58451105244085, 77.82264326758813, 77.69840037272868, 77.44473779572397, 77.04612517471658, 77.85370399130301, 77.6103949888699, 77.57933426515504, 77.86405756587462, 77.85888077858881, 78.25749339959621, 78.0038308225915, 77.9002950768753, 77.37743956100844, 77.94170937516178, 77.96241652430501, 77.84852720401719, 77.51721281772532, 77.57933426515504, 77.16519128229021, 77.84335041673137, 77.57933426515504, 77.78122896930165, 77.17554485686183, 77.44991458300979, 77.02541802557333, 77.99347724801989, 77.54827354144018, 77.73981467101517, 77.17036806957603, 78.15395765388, 77.8071129057307, 77.82782005487394, 77.5068592431537, 77.69322358544287, 77.76569860744422, 77.6569860744422, 77.93653258787596, 78.0504219081638, 77.44991458300979, 77.92100222601853, 77.88476471501787, 77.48615209401045, 77.69322358544287, 78.01936118444893, 77.5016824558679, 78.15913444116582, 76.69928042656727, 77.54827354144018, 77.73981467101517, 77.7087539473003, 77.1082466221463, 77.56898069058342, 77.73463788372936, 77.41885385929493, 77.5016824558679, 78.01936118444893, 77.5016824558679, 77.58451105244085, 77.64663249987058, 77.33602526272195, 77.30496453900709]"
val_acc_list,"[9.059612248595759, 13.027722413480703, 13.027722413480703, 10.871534698314912, 10.871534698314912, 10.853415473817721, 10.925892371806487, 10.871534698314912, 10.889653922812103, 13.48070302591049, 12.321072658090234, 11.433230657727849, 11.596303678202572, 11.868092045660445, 13.843087515854322, 12.176118862112702, 12.375430331581807, 15.292625475629643, 18.753397354593222, 17.811197680739262, 19.478166334480886, 22.250407682551188, 24.787099112158, 25.928610255481065, 26.834571480340642, 30.947635441203115, 36.057256749411124, 39.39119405689436, 47.200579815183914, 51.567312919007065, 50.335205653198045, 57.72784924805219, 63.544120311650666, 65.71842725131364, 72.06015582533067, 73.74524370356949, 76.9342272150752, 81.06541040043486, 82.73237905417649, 86.60989309657546, 88.62112701576372, 91.28465301685088, 90.90414930240985, 92.67983330313463, 93.87570211994927, 94.69106722232289, 94.27432505888747, 95.12592861025549, 95.28900163073021, 96.05000905961225, 95.94129371262909, 95.74198224316, 96.23120130458418, 96.12248595760101, 96.26743975357854, 96.12248595760101, 96.73853959050552, 96.43051277405327, 96.3580358760645, 96.50298967204203, 96.46675122304765, 96.3761551005617, 96.44863199855045, 96.53922812103643, 96.46675122304765, 96.50298967204203, 96.68418191701396, 96.7747780394999, 96.70230114151114, 96.7928972639971, 96.73853959050552, 96.72042036600833, 96.75665881500272, 96.68418191701396, 96.72042036600833, 96.75665881500272, 96.73853959050552, 96.75665881500272, 96.72042036600833, 96.73853959050552, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.7747780394999, 96.7747780394999, 96.73853959050552, 96.7747780394999, 96.7747780394999, 96.75665881500272, 96.73853959050552, 96.73853959050552, 96.75665881500272, 96.73853959050552, 96.75665881500272, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.7747780394999, 96.75665881500272, 96.73853959050552, 96.73853959050552, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.72042036600833, 96.73853959050552, 96.73853959050552, 96.75665881500272, 96.73853959050552, 96.70230114151114, 96.72042036600833, 96.73853959050552, 96.75665881500272, 96.73853959050552, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.72042036600833, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.70230114151114, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.7747780394999, 96.7747780394999, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.75665881500272, 96.73853959050552, 96.7747780394999, 96.75665881500272, 96.73853959050552, 96.72042036600833, 96.72042036600833, 96.70230114151114, 96.70230114151114, 96.72042036600833, 96.72042036600833, 96.70230114151114, 96.70230114151114, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.7928972639971, 96.7747780394999, 96.75665881500272, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.72042036600833, 96.75665881500272, 96.73853959050552, 96.70230114151114, 96.70230114151114, 96.73853959050552, 96.73853959050552, 96.75665881500272, 96.73853959050552, 96.7747780394999, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.75665881500272, 96.73853959050552, 96.75665881500272, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.70230114151114, 96.70230114151114, 96.70230114151114, 96.72042036600833, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.72042036600833, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.7747780394999, 96.7747780394999, 96.7928972639971, 96.7747780394999, 96.7747780394999, 96.72042036600833, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.72042036600833, 96.75665881500272, 96.75665881500272, 96.7928972639971, 96.7928972639971, 96.73853959050552, 96.7747780394999, 96.75665881500272, 96.7747780394999, 96.75665881500272, 96.73853959050552, 96.73853959050552, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.7747780394999, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.72042036600833, 96.73853959050552, 96.73853959050552, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.7747780394999, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.73853959050552, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.75665881500272, 96.72042036600833, 96.72042036600833, 96.73853959050552, 96.72042036600833, 96.75665881500272, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.72042036600833, 96.70230114151114, 96.68418191701396, 96.68418191701396, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.72042036600833, 96.7747780394999, 96.7747780394999, 96.75665881500272, 96.75665881500272, 96.73853959050552, 96.72042036600833]"
test_acc,96.70170351576658
