,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,RESNET152
loss_list,"[0.8204262852668762, 0.25206732749938965, 0.16731460392475128, 0.1282729059457779, 0.1050538569688797, 0.08693914115428925, 0.07489656656980515, 0.06779284030199051, 0.06063826009631157, 0.050076063722372055, 0.05168120563030243, 0.04349445551633835, 0.042739640921354294, 0.04306533560156822, 0.04634848237037659, 0.03944855183362961, 0.03488951176404953, 0.04022998735308647, 0.031005170196294785, 0.0275438092648983, 0.02549752965569496, 0.026146428659558296, 0.02364889346063137, 0.026155343279242516, 0.022332360967993736, 0.020845787599682808, 0.021405046805739403, 0.020969849079847336, 0.01888011395931244, 0.01540580578148365, 0.01402207463979721, 0.016290877014398575, 0.01614951714873314, 0.01618260145187378, 0.016240263357758522, 0.021896088495850563, 0.01807238906621933, 0.011148166842758656, 0.009906801395118237, 0.007461566012352705, 0.00700076250359416, 0.006490121129900217, 0.005442583467811346, 0.005143251735717058, 0.005095723085105419, 0.005603973288089037, 0.005404427647590637, 0.006007978692650795, 0.004453267436474562, 0.004231422673910856, 0.0042754001915454865, 0.004930661525577307, 0.0037200497463345528, 0.004152934066951275, 0.004118116572499275, 0.004506803583353758, 0.003982002381235361, 0.004460077732801437, 0.0041635893285274506, 0.003600562456995249, 0.0046461340971291065, 0.0028645119164139032, 0.0037533727008849382, 0.00359980296343565, 0.003593796631321311, 0.003034682245925069, 0.003824153682217002, 0.0033509433269500732, 0.0032871149014681578, 0.00359384436160326, 0.0032920069061219692, 0.003583124140277505, 0.004219035618007183, 0.0038780788891017437, 0.0037623608950525522, 0.0033790182787925005, 0.0032186966855078936, 0.0037826895713806152, 0.004634943325072527, 0.0032718507573008537, 0.0032237942796200514, 0.0038439843337982893, 0.0028652034234255552, 0.0038898575585335493, 0.0031534514855593443, 0.003737736027687788, 0.00468255952000618, 0.003794573713093996, 0.004268650431185961, 0.0040700058452785015, 0.0031971996650099754, 0.003823326202109456, 0.004181619733572006, 0.003821094986051321, 0.0031090013217180967, 0.002871297998353839, 0.0028223369736224413, 0.0029511447064578533, 0.002874101046472788, 0.004335628356784582, 0.003432677360251546, 0.003949892707169056, 0.003937162924557924, 0.003885309910401702, 0.003611957188695669, 0.0033841596450656652, 0.003954568412154913, 0.003616034286096692, 0.0033048936165869236, 0.003253089264035225, 0.0036203418858349323, 0.0028446498326957226, 0.003207197180017829, 0.003288412932306528, 0.003367499215528369, 0.003951950930058956, 0.003141246270388365, 0.003066655248403549, 0.0037822688464075327, 0.003350864164531231, 0.003314658999443054, 0.004089125897735357, 0.0033563817851245403, 0.0040236571803689, 0.004291507415473461, 0.003841353813186288, 0.0029608600307255983, 0.0041376627050340176, 0.003628598293289542, 0.003547543426975608, 0.0039002865087240934, 0.004228082485496998, 0.003581852884963155, 0.0040046717040240765, 0.0036657284945249557, 0.0027029099874198437, 0.003766929265111685, 0.00408188346773386, 0.004033253062516451, 0.0034179193899035454, 0.002888280665501952, 0.0035182430874556303, 0.0037963883951306343, 0.0036995208356529474, 0.0027557802386581898, 0.0037451705429702997, 0.0036031913477927446, 0.004535778891295195, 0.003130375873297453, 0.003318352624773979, 0.004048330243676901, 0.0033992105163633823, 0.0027612384874373674, 0.002764914184808731, 0.002858229447156191, 0.0034565350506454706, 0.004242186900228262, 0.003431082936003804, 0.0036840743850916624, 0.0037389378994703293, 0.003206301713362336, 0.0030046836473047733, 0.003024217439815402, 0.0035795753356069326, 0.0035278412979096174, 0.0037408070638775826, 0.004259434062987566, 0.004120753612369299, 0.0038436329923570156, 0.003908817190676928, 0.0035156342200934887, 0.0036103117745369673, 0.0029165016021579504, 0.0035142051056027412, 0.003251429880037904, 0.004100012127310038, 0.003706641960889101, 0.0033968198113143444, 0.004032024182379246, 0.003615651046857238, 0.0028095589950680733, 0.003525481093674898, 0.0033876621164381504, 0.00433895131573081, 0.0039005617145448923, 0.0031197189819067717, 0.0030480017885565758, 0.002937715034931898, 0.004147834610193968, 0.0031438316218554974, 0.0038170733023434877, 0.0027541439048945904, 0.00351233989931643, 0.003069776576012373, 0.002720704535022378, 0.002989355009049177, 0.003524086205288768, 0.0032495278865098953, 0.0039105769246816635, 0.0038647896144539118, 0.0033819028176367283, 0.0028807036578655243, 0.0037287927698343992, 0.004163825418800116, 0.003757355734705925, 0.002879310864955187, 0.004205463919788599, 0.004376822151243687, 0.0032962567638605833, 0.002950794529169798, 0.0041807363741099834, 0.002903630258515477, 0.004752637352794409, 0.0031820707954466343, 0.004501060117036104, 0.0031908508390188217, 0.003936366178095341, 0.0034330745693296194, 0.003995504695922136, 0.0031078329775482416, 0.0028596860356628895, 0.00423505948856473, 0.0033701176289469004, 0.0043240757659077644, 0.0030367053113877773, 0.003480322193354368, 0.002752807689830661, 0.003329665632918477, 0.0034554977901279926, 0.0036249267868697643, 0.0037638081703335047, 0.004530796781182289, 0.0037268223240971565, 0.004076395649462938, 0.0037870039232075214, 0.0038785061333328485, 0.0031109913252294064, 0.004110891837626696, 0.0025661331601440907, 0.003523413324728608, 0.0031448116060346365, 0.003231414593756199, 0.002808854216709733, 0.0036216876469552517, 0.004366482142359018, 0.0035303286276757717, 0.004235256928950548, 0.003836354473605752, 0.003953088074922562, 0.002857502084225416, 0.003646038006991148, 0.0042808810248970985, 0.0032679131254553795, 0.004047850612550974, 0.0033817612566053867, 0.002729354426264763, 0.0035574825014919043, 0.003569119144231081, 0.002987349173054099, 0.0035935668274760246, 0.002888418734073639, 0.00310301361605525, 0.0032811283599585295, 0.0033617764711380005, 0.00346231902949512, 0.0025845924392342567, 0.0032509376760572195, 0.003482453990727663, 0.003843258135020733, 0.004073519259691238, 0.003902070689946413, 0.0035338993184268475, 0.0036809565499424934, 0.0032459658104926348, 0.0026981804985553026, 0.0031745482701808214, 0.0038345276843756437, 0.0032180380076169968, 0.003983696922659874, 0.002877590712159872, 0.0039055575616657734, 0.004367845132946968, 0.0035461282823234797, 0.0033731558360159397, 0.0027720776852220297, 0.0033648035023361444, 0.003382936120033264, 0.0035664730239659548, 0.0028215236961841583, 0.0033911748323589563, 0.003973027225583792, 0.0034423901233822107, 0.004165001213550568, 0.0034493585117161274, 0.0035818596370518208, 0.0028753862716257572, 0.002941657556220889, 0.0034808721393346786, 0.002961487742140889, 0.004050523042678833]"
train_acc_list,"[13.029973598384842, 15.121395661852254, 31.79065072216183, 60.34063260340633, 87.9329088367759, 96.10705596107056, 93.42548014702075, 93.96386602474504, 97.19935807837656, 95.71879691463478, 95.1855878241963, 96.18470777035772, 90.28317026453382, 97.2666563130921, 87.9898534969198, 96.66614898793809, 95.08205207848009, 92.32282445514313, 96.83698296836984, 96.14847025935704, 98.92840503183724, 96.94569550137186, 95.77574157477869, 94.67308588290108, 98.24506911011026, 96.99746337422995, 97.9085779365326, 98.44178702697106, 98.7109799658332, 96.79556867008334, 98.40037272868459, 96.85769011751307, 91.14251695397836, 98.42625666511363, 95.38230574105711, 98.37448879225552, 97.92410829839002, 99.61174095356422, 99.8032820831392, 99.79810529585339, 99.82916601956826, 99.83434280685407, 99.85504995599732, 99.86540353056893, 99.82916601956826, 99.81363565771082, 99.89128746699798, 99.87575710514055, 99.89128746699798, 99.88611067971217, 99.82398923228246, 99.9016410415696, 99.90681782885541, 99.91199461614121, 99.87575710514055, 99.88093389242636, 99.8498731687115, 99.92752497799864, 99.83434280685407, 99.9016410415696, 99.9016410415696, 99.88611067971217, 99.91717140342703, 99.91199461614121, 99.92752497799864, 99.87575710514055, 99.93787855257027, 99.9016410415696, 99.92752497799864, 99.91717140342703, 99.91199461614121, 99.92752497799864, 99.88611067971217, 99.91199461614121, 99.90681782885541, 99.92234819071284, 99.91717140342703, 99.9016410415696, 99.92234819071284, 99.92234819071284, 99.92234819071284, 99.87058031785475, 99.92752497799864, 99.91199461614121, 99.91199461614121, 99.92752497799864, 99.93270176528446, 99.91199461614121, 99.92752497799864, 99.89646425428379, 99.9482321271419, 99.9482321271419, 99.92752497799864, 99.93787855257027, 99.91199461614121, 99.95858570171352, 99.92752497799864, 99.90681782885541, 99.90681782885541, 99.90681782885541, 99.9016410415696, 99.92234819071284, 99.92752497799864, 99.90681782885541, 99.92752497799864, 99.9016410415696, 99.95858570171352, 99.92752497799864, 99.93270176528446, 99.87575710514055, 99.9016410415696, 99.93270176528446, 99.92234819071284, 99.9016410415696, 99.92234819071284, 99.89646425428379, 99.9482321271419, 99.92234819071284, 99.93787855257027, 99.89128746699798, 99.93270176528446, 99.93270176528446, 99.92752497799864, 99.92234819071284, 99.92234819071284, 99.93270176528446, 99.92234819071284, 99.91199461614121, 99.91199461614121, 99.92234819071284, 99.92234819071284, 99.90681782885541, 99.9482321271419, 99.95340891442771, 99.93787855257027, 99.88611067971217, 99.94305533985609, 99.91199461614121, 99.91199461614121, 99.92234819071284, 99.93787855257027, 99.92752497799864, 99.92234819071284, 99.88093389242636, 99.9016410415696, 99.92752497799864, 99.90681782885541, 99.93787855257027, 99.92234819071284, 99.91199461614121, 99.92752497799864, 99.91717140342703, 99.91199461614121, 99.91717140342703, 99.92234819071284, 99.93270176528446, 99.85504995599732, 99.91199461614121, 99.95340891442771, 99.95858570171352, 99.88093389242636, 99.89128746699798, 99.92234819071284, 99.93787855257027, 99.93270176528446, 99.90681782885541, 99.91717140342703, 99.95858570171352, 99.93270176528446, 99.93270176528446, 99.93787855257027, 99.92752497799864, 99.93270176528446, 99.9482321271419, 99.93787855257027, 99.9482321271419, 99.91717140342703, 99.89128746699798, 99.95340891442771, 99.91199461614121, 99.9016410415696, 99.91199461614121, 99.93787855257027, 99.9482321271419, 99.92234819071284, 99.88611067971217, 99.89646425428379, 99.90681782885541, 99.92234819071284, 99.93787855257027, 99.92234819071284, 99.92234819071284, 99.87058031785475, 99.93787855257027, 99.94305533985609, 99.90681782885541, 99.89646425428379, 99.89128746699798, 99.94305533985609, 99.92234819071284, 99.91199461614121, 99.93270176528446, 99.92234819071284, 99.89128746699798, 99.89128746699798, 99.92752497799864, 99.92234819071284, 99.92234819071284, 99.91717140342703, 99.94305533985609, 99.92234819071284, 99.9016410415696, 99.89128746699798, 99.9016410415696, 99.93270176528446, 99.87575710514055, 99.93270176528446, 99.91717140342703, 99.92752497799864, 99.88611067971217, 99.86022674328312, 99.86540353056893, 99.90681782885541, 99.93787855257027, 99.91199461614121, 99.89128746699798, 99.93787855257027, 99.93787855257027, 99.92752497799864, 99.91199461614121, 99.89646425428379, 99.94305533985609, 99.93787855257027, 99.92234819071284, 99.91717140342703, 99.91717140342703, 99.93787855257027, 99.90681782885541, 99.91199461614121, 99.90681782885541, 99.92752497799864, 99.92234819071284, 99.91717140342703, 99.89128746699798, 99.93787855257027, 99.92752497799864, 99.89646425428379, 99.92752497799864, 99.89646425428379, 99.90681782885541, 99.92234819071284, 99.91199461614121, 99.91199461614121, 99.92752497799864, 99.89128746699798, 99.90681782885541, 99.91717140342703, 99.9482321271419, 99.93270176528446, 99.9016410415696, 99.94305533985609, 99.94305533985609, 99.91199461614121, 99.94305533985609, 99.91717140342703, 99.89128746699798, 99.93787855257027, 99.91717140342703, 99.94305533985609, 99.91199461614121, 99.90681782885541, 99.94305533985609, 99.88093389242636, 99.92752497799864, 99.92752497799864, 99.90681782885541, 99.92234819071284, 99.92752497799864, 99.95858570171352, 99.94305533985609, 99.9482321271419, 99.91199461614121, 99.93270176528446, 99.9016410415696, 99.95340891442771, 99.89128746699798, 99.94305533985609, 99.9016410415696, 99.94305533985609, 99.93787855257027, 99.91717140342703, 99.9016410415696, 99.89646425428379, 99.92234819071284, 99.89128746699798, 99.92752497799864, 99.9482321271419, 99.88093389242636, 99.91199461614121, 99.95340891442771]"
val_acc_list,"[13.045841637977896, 15.528175394093132, 32.19786193150933, 61.750317086428694, 88.0231926073564, 95.57890922268527, 93.11469469106723, 92.78854865011778, 96.33991665156731, 94.16560971190432, 93.51331763000543, 95.9231744881319, 88.96539228121037, 96.70230114151114, 86.19315093314006, 95.39771697771336, 94.6367095488313, 90.36057256749412, 96.05000905961225, 94.56423265084254, 97.10092408044936, 95.39771697771336, 93.64015220148578, 93.53143685450263, 96.61170501902518, 96.19496285558978, 96.73853959050552, 97.10092408044936, 96.95597028447183, 95.63326689617683, 96.26743975357854, 95.0534517122667, 91.10346077187896, 97.17340097843812, 95.3071208552274, 96.5573473455336, 96.03188983511505, 98.09748142779489, 98.0793622032977, 98.296792897264, 98.26055444826962, 98.35115057075558, 98.36926979525276, 98.36926979525276, 98.31491212176118, 98.31491212176118, 98.38738901974996, 98.40550824424714, 98.44174669324153, 98.36926979525276, 98.42362746874433, 98.44174669324153, 98.40550824424714, 98.44174669324153, 98.31491212176118, 98.42362746874433, 98.45986591773872, 98.36926979525276, 98.36926979525276, 98.42362746874433, 98.45986591773872, 98.42362746874433, 98.40550824424714, 98.38738901974996, 98.44174669324153, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.44174669324153, 98.40550824424714, 98.42362746874433, 98.45986591773872, 98.44174669324153, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.38738901974996, 98.42362746874433, 98.40550824424714, 98.44174669324153, 98.40550824424714, 98.38738901974996, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.44174669324153, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.38738901974996, 98.42362746874433, 98.44174669324153, 98.38738901974996, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.44174669324153, 98.40550824424714, 98.44174669324153, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.38738901974996, 98.38738901974996, 98.40550824424714, 98.42362746874433, 98.45986591773872, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.36926979525276, 98.38738901974996, 98.40550824424714, 98.42362746874433, 98.36926979525276, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.38738901974996, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.36926979525276, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.38738901974996, 98.38738901974996, 98.38738901974996, 98.42362746874433, 98.38738901974996, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.38738901974996, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.45986591773872, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.45986591773872, 98.42362746874433, 98.42362746874433, 98.44174669324153, 98.38738901974996, 98.42362746874433, 98.44174669324153, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.38738901974996, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.44174669324153, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.44174669324153, 98.40550824424714, 98.36926979525276, 98.38738901974996, 98.40550824424714, 98.38738901974996, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.44174669324153, 98.40550824424714, 98.44174669324153, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.44174669324153, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.38738901974996, 98.40550824424714, 98.44174669324153, 98.40550824424714, 98.42362746874433, 98.44174669324153, 98.40550824424714, 98.42362746874433, 98.44174669324153, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.38738901974996, 98.36926979525276, 98.42362746874433, 98.38738901974996, 98.42362746874433, 98.44174669324153, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.40550824424714, 98.44174669324153, 98.40550824424714, 98.40550824424714, 98.40550824424714, 98.38738901974996, 98.38738901974996, 98.42362746874433, 98.42362746874433, 98.44174669324153, 98.40550824424714, 98.44174669324153, 98.40550824424714, 98.40550824424714, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.42362746874433, 98.40550824424714]"
test_acc,98.40521928234868
