,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,EFFICIENTNET-B1
loss_list,"[2.071413040161133, 1.64176607131958, 1.3527467250823975, 1.170911431312561, 1.0800572633743286, 1.0099973678588867, 0.9609785676002502, 0.9123530983924866, 0.8912660479545593, 0.875484049320221, 0.8491870760917664, 0.8227684497833252, 0.8115949034690857, 0.8115419745445251, 0.8101083636283875, 0.7864489555358887, 0.767603874206543, 0.7621375918388367, 0.7655838131904602, 0.7491779327392578, 0.7470531463623047, 0.7233521938323975, 0.7303547859191895, 0.7242406606674194, 0.7300969362258911, 0.7148429155349731, 0.7251835465431213, 0.7227915525436401, 0.7162180542945862, 0.6972696781158447, 0.6924837231636047, 0.6862162351608276, 0.7068042755126953, 0.7013935446739197, 0.7099254131317139, 0.6951842308044434, 0.6910081505775452, 0.6785471439361572, 0.6701183319091797, 0.6773465871810913, 0.670659601688385, 0.6879516839981079, 0.6851481199264526, 0.6687878370285034, 0.6758399605751038, 0.6835809350013733, 0.6631717681884766, 0.6629337668418884, 0.663194477558136, 0.6575757265090942, 0.6602067947387695, 0.6500886678695679, 0.6526980996131897, 0.6417918801307678, 0.6456875205039978, 0.6350748538970947, 0.6588150858879089, 0.6508446931838989, 0.6462801694869995, 0.6397019624710083, 0.6444363594055176, 0.6349570751190186, 0.6389194130897522, 0.6360440850257874, 0.6378751993179321, 0.6331858038902283, 0.6324968934059143, 0.6254615187644958, 0.6496446132659912, 0.633111834526062, 0.6286102533340454, 0.6409425139427185, 0.6338258385658264, 0.6254385113716125, 0.6335106492042542, 0.624691367149353, 0.6390661597251892, 0.6188583374023438, 0.6250959038734436, 0.6331208944320679, 0.6331779360771179, 0.6428364515304565, 0.624552309513092, 0.6278715133666992, 0.6309272646903992, 0.6159422993659973, 0.6284059882164001, 0.639259934425354, 0.6287667751312256, 0.6312085390090942, 0.6184477210044861, 0.6262297630310059, 0.6297639012336731, 0.6250066161155701, 0.6186213493347168, 0.6204490065574646, 0.6200880408287048, 0.6424652338027954, 0.6176249980926514, 0.6271006464958191, 0.634793221950531, 0.62043297290802, 0.6362174153327942, 0.6303091645240784, 0.6332075595855713, 0.6322263479232788, 0.6398988366127014, 0.6343239545822144, 0.6383363604545593, 0.6216912269592285, 0.6357507705688477, 0.6260339617729187, 0.6237149238586426, 0.6246360540390015, 0.6164609789848328, 0.6265066266059875, 0.6300352811813354, 0.6268274188041687, 0.6241664290428162, 0.6269336342811584, 0.6193206906318665, 0.6320993304252625, 0.6334124207496643, 0.6272945404052734, 0.6260775327682495, 0.6354564428329468, 0.6291680335998535, 0.6351096034049988, 0.6259760856628418, 0.6193840503692627, 0.6200169324874878, 0.6335893869400024, 0.6299465298652649, 0.6270999312400818, 0.6209431886672974, 0.625736653804779, 0.6286580562591553, 0.626914381980896, 0.6282607316970825, 0.6215273141860962, 0.6260998845100403, 0.6132677793502808, 0.6377885937690735, 0.6251457929611206, 0.6409753561019897, 0.6251973509788513, 0.6224004626274109, 0.6362981796264648, 0.6195475459098816, 0.6189675331115723, 0.612872302532196, 0.6311215162277222, 0.6341626048088074, 0.6268738508224487, 0.637395977973938, 0.612759530544281, 0.6257970929145813, 0.6250197887420654, 0.6330196261405945, 0.6363123655319214, 0.6328710913658142, 0.6269696354866028, 0.6361842751502991, 0.6230849027633667, 0.6273764967918396, 0.6166911125183105, 0.6252697706222534, 0.6394906640052795, 0.6236439943313599, 0.6317194700241089, 0.6318731904029846, 0.6367638111114502, 0.6216842532157898, 0.6326299905776978, 0.612816333770752, 0.6414477229118347, 0.6182871460914612, 0.6262228488922119, 0.6290664076805115, 0.6290183663368225, 0.6167745590209961, 0.633318305015564, 0.6246138215065002, 0.6311306357383728, 0.6244505047798157, 0.620161235332489, 0.6347408890724182, 0.623727023601532, 0.6227374076843262, 0.6368716359138489, 0.629819929599762, 0.6230137944221497, 0.644044816493988, 0.632016122341156, 0.6315447688102722, 0.6360527276992798, 0.6221784949302673, 0.6293699145317078, 0.6304305791854858, 0.6400795578956604, 0.6346688866615295, 0.6350952982902527, 0.6265260577201843, 0.630582332611084, 0.6202980875968933, 0.6378635168075562, 0.6396642327308655, 0.6270928382873535, 0.6348763108253479, 0.6340378522872925, 0.6220568418502808, 0.6342225074768066, 0.6213194131851196, 0.627715528011322, 0.6292169690132141, 0.6228442192077637, 0.6302399635314941, 0.6300273537635803, 0.6238531470298767, 0.6313319206237793, 0.6228207945823669, 0.6265963315963745, 0.6223767995834351, 0.6222948431968689, 0.6185930967330933, 0.6275003552436829, 0.6357186436653137, 0.615289568901062, 0.6195582151412964, 0.63128262758255, 0.6284699440002441, 0.6328014731407166, 0.6231421828269958, 0.6268391609191895, 0.6169756650924683, 0.6218416690826416, 0.6308434009552002, 0.6178380250930786, 0.6344593167304993, 0.6124094724655151, 0.6196661591529846, 0.633736252784729, 0.6217016577720642, 0.6388145089149475, 0.6248681545257568, 0.6248117685317993, 0.6318736672401428, 0.6232579350471497, 0.6205310821533203, 0.6380033493041992, 0.6218706965446472, 0.6201531291007996, 0.6311897039413452, 0.6124590635299683, 0.6341968178749084, 0.6279662251472473, 0.6282438039779663, 0.626599907875061, 0.6259921193122864, 0.621177077293396, 0.6235944628715515, 0.6130613684654236, 0.6213062405586243, 0.6261528134346008, 0.6251206398010254, 0.6299355626106262, 0.6331382393836975, 0.6239738464355469, 0.6252283453941345, 0.626275360584259, 0.6303009986877441, 0.6287303566932678, 0.6242200136184692, 0.632175087928772, 0.6245762705802917, 0.6187863349914551, 0.6344174742698669, 0.6247196197509766, 0.6247912049293518, 0.6184714436531067, 0.6197028160095215, 0.6241393089294434, 0.6287388205528259, 0.6347159147262573, 0.6268499493598938, 0.6204060316085815, 0.627211332321167, 0.6492523550987244, 0.6194844245910645, 0.6348086595535278, 0.6349261999130249, 0.6346038579940796, 0.634901225566864, 0.6247162818908691, 0.6237234473228455, 0.627670168876648, 0.6327546834945679, 0.6173218488693237, 0.6188930869102478, 0.6358472108840942]"
train_acc_list,"[9.054200962882435, 10.835015789201222, 10.871253300201895, 10.871253300201895, 10.876430087487705, 10.979965833203915, 11.399285603354558, 11.507998136356576, 11.19221411192214, 14.883263446704975, 15.90826732929544, 16.2861728011596, 15.167986747424548, 15.815085158150852, 15.354351089713724, 13.671895221825336, 14.225811461407051, 13.558005901537506, 15.395765388000207, 15.400942175286017, 15.835792307294094, 16.860796189884557, 18.21711445876689, 19.961691774085004, 20.63467412124036, 25.086711187037324, 26.386084795775744, 29.005539162395817, 30.895066521716625, 32.43774913288813, 35.64218046280479, 39.68525133302273, 41.227933944194234, 42.03033597349485, 45.369363772842576, 48.43402184604235, 51.52456385567117, 55.34503287259926, 57.446808510638306, 63.66930682818243, 64.00579800176011, 67.6761401873997, 68.41124398198478, 70.38359993787854, 70.82880364445825, 72.12817725319667, 72.93057928249729, 73.40684371279184, 74.22477610394989, 75.11518351710929, 74.99611740953564, 75.30154785939845, 75.4257907542579, 75.8140498006937, 75.91240875912408, 74.98576383496402, 75.78298907697882, 75.64839260754775, 75.65874618211937, 76.13501061241394, 75.95899984469638, 76.19713205984367, 76.2126624217011, 76.00041414298286, 76.24889993270176, 76.35243567841798, 75.55521043640316, 75.99006056841124, 76.58539110627945, 76.10912667598488, 75.86064088626598, 76.3679660402754, 76.51291608427809, 76.87529119428483, 76.39902676399026, 76.89599834342808, 75.99006056841124, 76.82352332142672, 76.31102138013149, 76.7096340011389, 76.14536418698556, 76.32655174198892, 76.84423047056997, 77.04612517471658, 76.5646839571362, 76.62162861728011, 76.83905368328415, 76.48185536056323, 76.7148107884247, 76.79763938499768, 76.83905368328415, 77.07718589843144, 76.83905368328415, 76.9063519179997, 76.58021431899364, 77.19625200600507, 77.1134234094321, 76.60092146813687, 76.5646839571362, 76.84940725785577, 77.1134234094321, 76.99435730185846, 76.45079463684837, 77.23248951700575, 77.00988766371589, 76.20230884712947, 76.88564476885644, 76.81316974685511, 76.39384997670446, 76.55433038256459, 76.58539110627945, 77.26355024072062, 77.1186001967179, 76.64751255370916, 76.96847336542942, 77.04612517471658, 76.69928042656727, 76.4663249987058, 77.26872702800642, 77.12377698400373, 76.83387689599834, 76.63198219185173, 76.98400372728685, 76.49738572242066, 76.38349640213283, 76.54397680799296, 76.50256250970648, 77.34120205000777, 76.73551793756795, 77.13930734586117, 76.70445721385309, 76.52844644613552, 76.89599834342808, 76.8649376197132, 77.18072164414764, 77.22213594243412, 76.95294300357199, 77.1134234094321, 76.40938033856189, 77.24801987886318, 77.1186001967179, 77.07718589843144, 76.7148107884247, 76.95294300357199, 76.83387689599834, 76.83387689599834, 77.37226277372264, 77.08753947300305, 76.54915359527877, 76.91670549257131, 76.94258942900036, 76.84940725785577, 76.92705906714293, 77.17036806957603, 76.87011440699901, 76.76140187399699, 76.99435730185846, 76.82352332142672, 76.69928042656727, 77.20660558057669, 76.73551793756795, 76.85458404514158, 76.77175544856863, 76.91670549257131, 76.88046798157063, 76.83905368328415, 77.02024123828753, 76.33172852927473, 76.76657866128281, 76.65268934099498, 76.90117513071388, 77.06165553657401, 76.74069472485375, 76.70445721385309, 76.83387689599834, 76.97365015271522, 76.58539110627945, 76.60092146813687, 76.85458404514158, 76.67339649013823, 76.62680540456593, 76.78210902314024, 76.81316974685511, 76.82352332142672, 76.65268934099498, 76.52326965884971, 76.51291608427809, 76.60609825542268, 76.6164518299943, 76.1660713361288, 76.15571776155717, 77.00988766371589, 76.97882694000103, 77.12377698400373, 76.93223585442874, 76.35243567841798, 76.62162861728011, 76.69410363928147, 76.91670549257131, 76.19713205984367, 76.89599834342808, 77.04094838743076, 76.81316974685511, 76.91670549257131, 76.44044106227675, 76.74587151213956, 77.06165553657401, 76.33690531656055, 77.07718589843144, 76.09877310141326, 76.9581197908578, 76.90117513071388, 76.52326965884971, 76.9115287052855, 76.48185536056323, 76.33172852927473, 77.1186001967179, 77.04094838743076, 76.2178392089869, 76.49738572242066, 76.59574468085107, 76.82870010871254, 77.06165553657401, 76.56986074442202, 77.02024123828753, 77.44991458300979, 76.24372314541596, 76.89599834342808, 76.58539110627945, 76.53880002070716, 76.87011440699901, 77.17554485686183, 76.35761246570378, 76.89082155614227, 76.99953408914428, 77.30496453900709, 76.33172852927473, 76.09359631412745, 77.19107521871926, 76.63715897913754, 76.41455712584771, 76.76657866128281, 76.6164518299943, 76.6164518299943, 76.79246259771186, 77.02024123828753, 76.88046798157063, 77.13413055857535, 76.89082155614227, 76.94776621628617, 76.82870010871254, 76.38867318941864, 77.22731272971993, 76.97882694000103, 76.91670549257131, 76.47150178599162, 76.23336957084433, 76.58021431899364, 76.3679660402754, 77.12895377128953, 76.92188227985713, 76.64233576642336, 76.18677848527204, 76.60609825542268, 77.03059481285915, 76.95294300357199, 76.9581197908578, 76.55433038256459, 76.35243567841798, 76.93223585442874, 76.79246259771186, 77.21695915514832, 76.99435730185846, 76.88046798157063, 77.28425738986385, 76.93741264171456, 76.83387689599834, 76.69410363928147, 77.02024123828753, 76.81316974685511, 76.9115287052855, 76.3679660402754, 76.9063519179997, 76.7096340011389, 76.89082155614227, 76.8597608324274, 77.27908060257805, 77.02024123828753, 76.89082155614227, 76.80799295956929, 76.60092146813687, 76.44561784956257, 76.76657866128281, 76.7148107884247, 76.84423047056997, 77.1600144950044, 77.04612517471658, 76.29549101827406, 76.60609825542268, 76.50773929699228]"
val_acc_list,"[9.059612248595759, 10.871534698314912, 10.871534698314912, 10.871534698314912, 10.871534698314912, 11.107084616778403, 11.705019025185722, 11.777495923174488, 11.270157637253126, 16.144229026997646, 17.720601558253307, 18.554085885124117, 16.579090414930242, 17.611886211270157, 16.81464033339373, 14.024279760826236, 14.314187352781301, 12.97336473998913, 16.12610980250045, 15.600652292081898, 16.887117231382497, 18.680920456604458, 19.89490849791629, 22.48595760101468, 23.989853234281572, 30.89327776771154, 32.07102736002899, 36.5464758108353, 40.460228302228664, 42.88820438485233, 46.3670954883131, 52.89001630730205, 54.53886573654647, 56.69505345171226, 60.42761369813372, 64.92118137343722, 70.17575647762276, 75.8470737452437, 79.01793803225222, 88.05943105635079, 88.65736546475812, 91.82822975176663, 91.91882587425259, 93.49519840550823, 93.96629824243522, 95.16216705924987, 95.28900163073021, 95.88693603913752, 96.3761551005617, 96.72042036600833, 96.82913571299149, 96.82913571299149, 97.04656640695778, 97.24587787642689, 97.06468563145498, 96.91973183547744, 97.49954701938756, 97.40895089690162, 97.57202391737634, 98.00688530530893, 96.91973183547744, 97.8800507338286, 97.49954701938756, 97.55390469287914, 97.77133538684545, 97.91628918282298, 96.5573473455336, 97.4633085703932, 97.98876608081174, 97.57202391737634, 97.26399710092409, 97.80757383583982, 98.00688530530893, 97.97064685631454, 97.98876608081174, 98.18807755028085, 98.2786736727668, 98.35115057075558, 98.2786736727668, 98.36926979525276, 98.20619677477805, 98.22431599927523, 98.22431599927523, 98.18807755028085, 98.22431599927523, 98.2786736727668, 98.24243522377242, 98.296792897264, 98.296792897264, 98.2786736727668, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.2786736727668, 98.2786736727668, 98.2786736727668, 98.31491212176118, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.296792897264, 98.31491212176118, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.296792897264, 98.2786736727668, 98.2786736727668, 98.26055444826962, 98.26055444826962, 98.296792897264, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.2786736727668, 98.296792897264, 98.2786736727668, 98.296792897264, 98.2786736727668, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.296792897264, 98.296792897264, 98.296792897264, 98.2786736727668, 98.296792897264, 98.31491212176118, 98.296792897264, 98.2786736727668, 98.296792897264, 98.2786736727668, 98.2786736727668, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.296792897264, 98.31491212176118, 98.33303134625838, 98.33303134625838, 98.33303134625838, 98.296792897264, 98.2786736727668, 98.2786736727668, 98.31491212176118, 98.24243522377242, 98.26055444826962, 98.26055444826962, 98.26055444826962, 98.26055444826962, 98.26055444826962, 98.26055444826962, 98.296792897264, 98.296792897264, 98.296792897264, 98.26055444826962, 98.2786736727668, 98.2786736727668, 98.26055444826962, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.296792897264, 98.31491212176118, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.2786736727668, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.296792897264, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.296792897264, 98.296792897264, 98.31491212176118, 98.296792897264, 98.296792897264, 98.31491212176118, 98.296792897264, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.296792897264, 98.2786736727668, 98.296792897264, 98.31491212176118, 98.296792897264, 98.296792897264, 98.296792897264, 98.26055444826962, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.2786736727668, 98.31491212176118, 98.296792897264, 98.2786736727668, 98.2786736727668, 98.2786736727668, 98.296792897264, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.33303134625838, 98.33303134625838, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.31491212176118, 98.296792897264, 98.31491212176118, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.296792897264, 98.296792897264, 98.296792897264, 98.31491212176118, 98.31491212176118, 98.31491212176118]"
test_acc,97.82529902138457
