,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,EFFICIENTNET-B7
loss_list,"[1.1507165431976318, 0.3207229971885681, 0.19890502095222473, 0.1572916954755783, 0.12614884972572327, 0.10412010550498962, 0.09298813343048096, 0.07708142697811127, 0.07688315212726593, 0.06554558128118515, 0.057667482644319534, 0.05204812437295914, 0.050341684371232986, 0.04480285570025444, 0.041787419468164444, 0.04200492054224014, 0.03710731118917465, 0.03436320647597313, 0.03300049901008606, 0.0337238647043705, 0.03283236175775528, 0.030792271718382835, 0.023937968537211418, 0.022956248372793198, 0.02374464087188244, 0.026873497292399406, 0.022061120718717575, 0.019839271903038025, 0.020608868449926376, 0.022904466837644577, 0.0163035336881876, 0.017085811123251915, 0.01716187596321106, 0.01801386848092079, 0.01761890947818756, 0.014010440558195114, 0.014516601338982582, 0.013823717832565308, 0.0120726702734828, 0.015349222347140312, 0.01608053408563137, 0.01333481352776289, 0.010556173510849476, 0.014688501134514809, 0.012132775969803333, 0.012398630380630493, 0.013217543251812458, 0.014281092211604118, 0.011276427656412125, 0.008846667595207691, 0.008821679279208183, 0.007501993793994188, 0.007941129617393017, 0.005896514747291803, 0.006528273690491915, 0.006895407103002071, 0.005597508512437344, 0.005565673112869263, 0.0069598667323589325, 0.005176687613129616, 0.005372985266149044, 0.006558713968843222, 0.005725148133933544, 0.0039052062202244997, 0.005101336166262627, 0.003880967851728201, 0.0043599652126431465, 0.004662320017814636, 0.0038419365882873535, 0.004134630784392357, 0.00403852853924036, 0.004240230191498995, 0.0038377647288143635, 0.004329006187617779, 0.00372652942314744, 0.003910308703780174, 0.0034666156861931086, 0.0035301463212817907, 0.0048206462524831295, 0.0035057435743510723, 0.004784864839166403, 0.004027026705443859, 0.003923015668988228, 0.0037498879246413708, 0.0031827164348214865, 0.003411237383261323, 0.0028589474968612194, 0.0031448197551071644, 0.003295297734439373, 0.003609215375036001, 0.003899990813806653, 0.0042387861758470535, 0.0032378036994487047, 0.003051567357033491, 0.0034401793964207172, 0.0024567486252635717, 0.00378613849170506, 0.002859194064512849, 0.0034927851520478725, 0.0033487635664641857, 0.003318367525935173, 0.003232344752177596, 0.0037284258287400007, 0.0037325613666325808, 0.003234036033973098, 0.003245053580030799, 0.0032456922344863415, 0.0025315897073596716, 0.0034950419794768095, 0.0036926136817783117, 0.003224665066227317, 0.002883997280150652, 0.00390660110861063, 0.003147211391478777, 0.003369081299751997, 0.004248309880495071, 0.002897123107686639, 0.003315068781375885, 0.003468893002718687, 0.003445267677307129, 0.003690685611218214, 0.0032987617887556553, 0.003963800612837076, 0.0041266269981861115, 0.003234631847590208, 0.004013405181467533, 0.002827450865879655, 0.003318124683573842, 0.004072037059813738, 0.003923638258129358, 0.003580896882340312, 0.003581178840249777, 0.004642564803361893, 0.0030729894060641527, 0.0029071876779198647, 0.0040586600080132484, 0.003475477918982506, 0.002624738495796919, 0.0030532244127243757, 0.0028565851971507072, 0.0033536949194967747, 0.004139431286603212, 0.00360715389251709, 0.0024068134371191263, 0.0031330774072557688, 0.004069984424859285, 0.004065597429871559, 0.0037857212591916323, 0.0027045179158449173, 0.004532089922577143, 0.0035987594164907932, 0.0029120396357029676, 0.003005614969879389, 0.002898907521739602, 0.0034173610620200634, 0.0036294145975261927, 0.002592931967228651, 0.003346775658428669, 0.003759626531973481, 0.003077423432841897, 0.0036963028833270073, 0.004061748273670673, 0.0034542742650955915, 0.0036057629622519016, 0.003341411240398884, 0.0042546759359538555, 0.0021544788032770157, 0.003653754945844412, 0.0029923056717962027, 0.0039011817425489426, 0.00409352220594883, 0.00363332312554121, 0.0028781434521079063, 0.0041893417946994305, 0.003316619200631976, 0.003922636155039072, 0.004312997683882713, 0.0022266078740358353, 0.002872283337637782, 0.003926109988242388, 0.0034452013205736876, 0.003122099442407489, 0.0036789446603506804, 0.00232933578081429, 0.0035403468646109104, 0.002693575108423829, 0.004556279629468918, 0.003289171028882265, 0.004626002162694931, 0.004198696464300156, 0.0022509179543703794, 0.0031432455871254206, 0.003250480629503727, 0.0028833355754613876, 0.0033706650137901306, 0.003964703995734453, 0.0034979351330548525, 0.0031060732435435057, 0.0031955577433109283, 0.00494918879121542, 0.003572941990569234, 0.004023265093564987, 0.002722565084695816, 0.0029188930056989193, 0.0037805717438459396, 0.0036150370724499226, 0.004508685786277056, 0.0035488037392497063, 0.0019091940484941006, 0.003569626482203603, 0.004041914362460375, 0.002559934975579381, 0.0032687552738934755, 0.0020248068030923605, 0.004336542449891567, 0.0034405968617647886, 0.0033619306050240993, 0.00398990698158741, 0.003603010205551982, 0.0030209023971110582, 0.0049867574125528336, 0.003030643565580249, 0.0030888451728969812, 0.002669242210686207, 0.003919508773833513, 0.004387957975268364, 0.003065355122089386, 0.0029358123429119587, 0.0028812310192734003, 0.0030803510453552008, 0.002822014968842268, 0.004777045454829931, 0.003033584449440241, 0.005330750253051519, 0.00293356622569263, 0.0037899280432611704, 0.002530686790123582, 0.00438753142952919, 0.005468389950692654, 0.003710479009896517, 0.0028739331755787134, 0.003832515561953187, 0.002673381008207798, 0.00274241017177701, 0.0028351531364023685, 0.0031955812592059374, 0.0029548124875873327, 0.002990406472235918, 0.0032231120858341455, 0.004101279191672802, 0.002852190053090453, 0.0036735343746840954, 0.0030803880654275417, 0.004245210438966751, 0.0036521225702017546, 0.0036808594595640898, 0.0032227260526269674, 0.0029589112382382154, 0.004087772686034441, 0.0035218268167227507, 0.003382451832294464, 0.00342319393530488, 0.0027235595043748617, 0.0034236556384712458, 0.002854108577594161, 0.003155166981741786, 0.003063688287511468, 0.004480075091123581, 0.00253888382576406, 0.0030261254869401455, 0.003452630015090108, 0.00358217884786427, 0.0023396089673042297, 0.004323928151279688, 0.0036637838929891586, 0.0038820391055196524, 0.0037593410816043615, 0.0032248354982584715, 0.0037251957692205906, 0.002869921736419201, 0.00326332519762218, 0.005203553009778261, 0.002322279615327716, 0.004066473804414272, 0.0031473119743168354, 0.002966498024761677, 0.003970603458583355, 0.0033257650211453438, 0.0025724482256919146, 0.0025995548348873854, 0.0035545709542930126, 0.0037058384623378515, 0.003913456108421087, 0.0032217346597462893, 0.0026883019600063562, 0.00389067642390728, 0.004526469856500626, 0.0034815461840480566, 0.003180825849995017, 0.0036238364409655333]"
train_acc_list,"[10.871253300201895, 10.866076512916084, 10.643474659626236, 11.05761764249107, 13.024796811099032, 24.7761039498887, 44.774033234974375, 68.7166744318476, 78.6975203188901, 87.51876585391106, 93.91727493917274, 97.50478852823937, 94.9319252471916, 98.37966557954134, 98.88181394626496, 98.99052647926698, 99.2545426308433, 98.63332815654606, 98.44178702697106, 99.11994616141223, 98.83522286069265, 99.38396231298856, 99.44608376041828, 99.01641041569601, 99.3580783765595, 99.3477248019879, 99.5962105917068, 98.79380856240617, 98.22436196096702, 98.9542889682663, 98.96464254283791, 99.51855878241963, 99.01641041569601, 99.54961950613449, 99.47714448413315, 99.6013873789926, 99.7463374229953, 98.74204068954808, 99.37878552570275, 98.85593000983589, 98.88181394626496, 99.68421597556556, 99.26489620541491, 99.8032820831392, 99.77739814671015, 98.59191385825956, 98.94393539369467, 98.87663715897914, 99.71527669928044, 99.8498731687115, 99.87575710514055, 99.89646425428379, 99.91199461614121, 99.91717140342703, 99.93270176528446, 99.91717140342703, 99.94305533985609, 99.92234819071284, 99.92234819071284, 99.95340891442771, 99.96893927628514, 99.93787855257027, 99.9482321271419, 99.93787855257027, 99.9482321271419, 99.92752497799864, 99.95340891442771, 99.96893927628514, 99.9482321271419, 99.97411606357095, 99.96376248899934, 99.93787855257027, 99.95340891442771, 99.95340891442771, 99.9482321271419, 99.97411606357095, 99.96893927628514, 99.96376248899934, 99.92234819071284, 99.94305533985609, 99.97411606357095, 99.95340891442771, 99.96376248899934, 99.96376248899934, 99.95858570171352, 99.95340891442771, 99.97929285085677, 99.97929285085677, 99.97929285085677, 99.97929285085677, 99.96376248899934, 99.97411606357095, 99.96893927628514, 99.97929285085677, 99.97929285085677, 99.97411606357095, 99.95340891442771, 99.97411606357095, 99.95858570171352, 99.96893927628514, 99.97411606357095, 99.95858570171352, 99.96376248899934, 99.95340891442771, 99.97411606357095, 99.95858570171352, 99.95340891442771, 99.95858570171352, 99.96376248899934, 99.98446963814257, 99.96893927628514, 99.96376248899934, 99.96893927628514, 99.97411606357095, 99.96376248899934, 99.97411606357095, 99.96893927628514, 99.96893927628514, 99.96893927628514, 99.97929285085677, 99.95858570171352, 99.96376248899934, 99.94305533985609, 99.98446963814257, 99.9482321271419, 99.97411606357095, 99.96893927628514, 99.96376248899934, 99.96893927628514, 99.98964642542838, 99.97411606357095, 99.96893927628514, 99.96376248899934, 99.97411606357095, 99.95858570171352, 99.95858570171352, 99.97929285085677, 99.98446963814257, 99.97411606357095, 99.93270176528446, 99.97411606357095, 99.96893927628514, 99.93787855257027, 99.95858570171352, 99.96376248899934, 99.95858570171352, 99.97929285085677, 99.97929285085677, 99.95340891442771, 99.96376248899934, 99.96376248899934, 99.96893927628514, 99.98446963814257, 99.95858570171352, 99.96893927628514, 99.97929285085677, 99.97411606357095, 99.96893927628514, 99.95858570171352, 99.95340891442771, 99.97929285085677, 99.9482321271419, 99.95340891442771, 99.97411606357095, 99.97929285085677, 99.96376248899934, 99.98446963814257, 99.93787855257027, 99.98446963814257, 99.96376248899934, 99.96893927628514, 99.96376248899934, 99.98446963814257, 99.97929285085677, 99.96376248899934, 99.97929285085677, 99.95858570171352, 99.96893927628514, 99.95858570171352, 99.97929285085677, 99.97411606357095, 99.97929285085677, 99.96376248899934, 99.97929285085677, 99.97411606357095, 99.97929285085677, 99.95858570171352, 99.93787855257027, 99.97411606357095, 99.93270176528446, 99.97411606357095, 99.97411606357095, 99.98446963814257, 99.98964642542838, 99.97929285085677, 99.98964642542838, 99.97929285085677, 99.98964642542838, 99.93787855257027, 99.95340891442771, 99.97411606357095, 99.94305533985609, 99.96893927628514, 99.96376248899934, 99.96376248899934, 99.96893927628514, 99.9482321271419, 99.96893927628514, 99.98446963814257, 99.96893927628514, 99.97411606357095, 99.96376248899934, 99.93787855257027, 99.96893927628514, 99.96376248899934, 99.9482321271419, 99.96893927628514, 99.98964642542838, 99.95858570171352, 99.98964642542838, 99.9482321271419, 99.96376248899934, 99.96893927628514, 99.95858570171352, 99.98446963814257, 99.96893927628514, 99.96893927628514, 99.97411606357095, 99.98964642542838, 99.96376248899934, 99.96893927628514, 99.97411606357095, 99.97929285085677, 99.96376248899934, 99.97929285085677, 99.96893927628514, 99.95858570171352, 99.97411606357095, 99.95858570171352, 99.94305533985609, 99.96376248899934, 99.96376248899934, 99.96376248899934, 99.97929285085677, 99.96376248899934, 99.96893927628514, 99.96893927628514, 99.97411606357095, 99.97411606357095, 99.95858570171352, 99.96376248899934, 99.97929285085677, 99.98964642542838, 99.98446963814257, 99.96893927628514, 99.96376248899934, 99.96893927628514, 99.95858570171352, 99.98446963814257, 99.96893927628514, 99.95858570171352, 99.94305533985609, 99.97411606357095, 99.97411606357095, 99.98964642542838, 99.96893927628514, 99.97929285085677, 99.96376248899934, 99.95858570171352, 99.95858570171352, 99.94305533985609, 99.96376248899934, 99.96893927628514, 99.98964642542838, 99.96893927628514, 99.9482321271419, 99.98964642542838, 99.97411606357095, 99.96893927628514, 99.95340891442771, 99.95858570171352, 99.94305533985609, 99.98446963814257, 99.98446963814257, 99.96893927628514, 99.97929285085677, 99.97411606357095, 99.95340891442771, 99.98446963814257, 99.96376248899934, 99.96893927628514, 99.97929285085677, 99.97929285085677, 99.96376248899934, 99.97929285085677, 99.96893927628514, 99.95858570171352, 99.96376248899934, 99.9482321271419, 99.9482321271419]"
val_acc_list,"[10.871534698314912, 10.871534698314912, 10.907773147309294, 11.56006522920819, 14.006160536329046, 27.86736727668056, 49.33864830585251, 72.96611705019025, 81.57274868635622, 88.18626562783113, 93.93005979344085, 96.5573473455336, 95.23464395723863, 97.84381228483421, 98.16995832578365, 98.15183910128647, 98.33303134625838, 97.68073926435949, 97.48142779489038, 97.75321616234825, 97.71697771335387, 98.0793622032977, 98.15183910128647, 98.15183910128647, 98.04312375430332, 98.38738901974996, 98.56858126472187, 98.20619677477805, 97.40895089690162, 97.64450081536509, 97.77133538684545, 98.40550824424714, 97.77133538684545, 98.45986591773872, 98.36926979525276, 98.56858126472187, 98.65917738720783, 97.73509693785107, 98.31491212176118, 97.66262003986229, 97.8800507338286, 98.60481971371625, 98.33303134625838, 98.85848885667693, 98.82225040768256, 97.55390469287914, 97.73509693785107, 97.68073926435949, 98.4961043667331, 98.74977350969378, 98.84036963217974, 98.84036963217974, 98.94908497916289, 98.98532342815727, 98.98532342815727, 99.07591955064323, 99.11215799963762, 99.05780032614604, 99.148396448632, 99.09403877514042, 99.03968110164885, 99.09403877514042, 99.13027722413482, 99.05780032614604, 98.98532342815727, 99.00344265265446, 99.02156187715165, 98.9309657546657, 98.94908497916289, 98.91284653016851, 99.00344265265446, 99.05780032614604, 99.02156187715165, 99.05780032614604, 99.02156187715165, 98.98532342815727, 98.98532342815727, 99.00344265265446, 98.82225040768256, 98.98532342815727, 99.05780032614604, 99.00344265265446, 99.00344265265446, 98.98532342815727, 99.00344265265446, 99.05780032614604, 99.05780032614604, 99.03968110164885, 99.05780032614604, 99.09403877514042, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.07591955064323, 99.07591955064323, 99.09403877514042, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.09403877514042, 99.07591955064323, 99.09403877514042, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.03968110164885, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.03968110164885, 99.05780032614604, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.03968110164885, 99.05780032614604, 99.03968110164885, 99.03968110164885, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.03968110164885, 99.05780032614604, 99.05780032614604, 99.03968110164885, 99.05780032614604, 99.03968110164885, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.03968110164885, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.03968110164885, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.03968110164885, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.09403877514042, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.03968110164885, 99.03968110164885, 99.03968110164885, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.03968110164885, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.07591955064323, 99.03968110164885, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.09403877514042, 99.07591955064323, 99.07591955064323, 99.07591955064323, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.07591955064323, 99.05780032614604, 99.03968110164885, 99.05780032614604, 99.05780032614604, 99.05780032614604, 99.07591955064323, 99.05780032614604, 99.03968110164885]"
test_acc,98.55019934758971
