,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,RESNET18
loss_list,"[1.004656195640564, 0.3146819472312927, 0.17413601279258728, 0.10137062519788742, 0.05343477427959442, 0.030143585056066513, 0.01633552275598049, 0.009890196844935417, 0.006942581385374069, 0.005265962798148394, 0.0034116534516215324, 0.002870534546673298, 0.0022207351867109537, 0.0018282089149579406, 0.0015222496585920453, 0.0014313337160274386, 0.001118575339205563, 0.0012167486129328609, 0.0009562245686538517, 0.0007834532880224288, 0.0007369810482487082, 0.0006694776238873601, 0.0006032680394127965, 0.0005634625558741391, 0.000514274463057518, 0.0004921132349409163, 0.0005238535813987255, 0.00044008452096022666, 0.0004168598970863968, 0.00041865886305458844, 0.0004189775208942592, 0.0003720454405993223, 0.00038307480281218886, 0.000319058628519997, 0.0003077806322835386, 0.00029575955704785883, 0.00027797254733741283, 0.00027140171732753515, 0.00024776076315902174, 0.0002626970235724002, 0.0002497594687156379, 0.00023662818421144038, 0.00021730319713242352, 0.00020757611491717398, 0.00020872674940619618, 0.00019703214638866484, 0.00018253781308885664, 0.00018798372184392065, 0.000172010317328386, 0.00018453864322509617, 0.00016499955381732434, 0.00014790674322284758, 0.00014680976164527237, 0.00013032137940172106, 0.00013729007332585752, 0.00012771935143973678, 0.00012854207307100296, 0.00013123966346029192, 0.00014530721819028258, 0.00013552057498600334, 0.00011687983351293951, 0.00011370267748134211, 0.0001234785158885643, 0.00011783590889535844, 0.00010626068251440302, 0.00010019719775300473, 9.9931814474985e-05, 0.00010003874922404066, 9.319416858488694e-05, 9.229662828147411e-05, 9.014655370265245e-05, 8.939584949985147e-05, 8.592871017754078e-05, 0.00010087325790664181, 8.896666258806363e-05, 8.167549822246656e-05, 8.035336213652045e-05, 7.905258826212958e-05, 7.718260167166591e-05, 7.794750854372978e-05, 8.032310142880306e-05, 7.009689579717815e-05, 7.538153295172378e-05, 6.583417416550219e-05, 6.547875091200694e-05, 6.314214260783046e-05, 7.461384666385129e-05, 7.191148324636742e-05, 7.088918937370181e-05, 6.541983020724729e-05, 7.052739238133654e-05, 5.6937096815090626e-05, 6.475212285295129e-05, 6.263678369577974e-05, 5.365310062188655e-05, 5.304250953486189e-05, 5.044024874223396e-05, 5.265437357593328e-05, 5.238467565504834e-05, 5.4587806516792625e-05, 5.5770120525266975e-05, 5.332802174962126e-05, 4.5741609937977046e-05, 4.533423270913772e-05, 4.953664756612852e-05, 4.742292730952613e-05, 6.055975973140448e-05, 5.6404602219117805e-05, 5.217382567934692e-05, 4.799152156920172e-05, 4.6360317355720326e-05, 4.534201434580609e-05, 4.7794714191695675e-05, 4.2072577343788e-05, 4.499906935961917e-05, 4.868669202551246e-05, 4.868978794547729e-05, 5.057069211034104e-05, 4.3870837544091046e-05, 4.665523738367483e-05, 4.197966700303368e-05, 4.5515298552345484e-05, 5.071443229098804e-05, 5.015470378566533e-05, 4.578857988235541e-05, 4.932724550599232e-05, 4.510825237957761e-05, 4.3190750147914514e-05, 4.657941099139862e-05, 4.0085124055622146e-05, 4.5193366531748325e-05, 4.4948414142709225e-05, 4.462507786229253e-05, 4.3688043660949916e-05, 4.5390406739898026e-05, 4.307740164222196e-05, 4.6858251153025776e-05, 4.267522308509797e-05, 4.7692490625195205e-05, 5.048211460234597e-05, 4.178053859504871e-05, 4.2306823161197826e-05, 4.3020751036237925e-05, 4.180010364507325e-05, 4.499737769947387e-05, 4.444254591362551e-05, 4.1017046896740794e-05, 4.612131670000963e-05, 4.1554307244950905e-05, 4.333785909693688e-05, 4.266176256351173e-05, 4.2998261051252484e-05, 4.2849140299949795e-05, 4.258101762388833e-05, 4.180923497187905e-05, 4.516731860348955e-05, 4.5410099119180813e-05, 3.996408122475259e-05, 4.317763523431495e-05, 4.557475040201098e-05, 4.586283102980815e-05, 4.28304701927118e-05, 4.34057365055196e-05, 4.481679206946865e-05, 4.544556577457115e-05, 4.563987749861553e-05, 4.658115722122602e-05, 4.281129076844081e-05, 4.4830267142970115e-05, 4.3671181629179046e-05, 4.871379132964648e-05, 4.455739326658659e-05, 4.6076504077063873e-05, 4.0650767914485186e-05, 4.380971222417429e-05, 4.308274219511077e-05, 4.332746539148502e-05, 4.195152359898202e-05, 4.279998756828718e-05, 4.345085471868515e-05, 4.005479422630742e-05, 4.1158960812026635e-05, 4.275399987818673e-05, 4.533283936325461e-05, 4.7889807319734246e-05, 4.362515755929053e-05, 4.30903492087964e-05, 4.373504998511635e-05, 4.495372195378877e-05, 4.435282971826382e-05, 4.4728443754138425e-05, 4.149039523326792e-05, 4.768952931044623e-05, 4.182984048384242e-05, 4.3433148675831035e-05, 4.345263005234301e-05, 4.670129783335142e-05, 4.959837315254845e-05, 4.408200766192749e-05, 4.867904499405995e-05, 4.662954233936034e-05, 3.91179091820959e-05, 4.274556340533309e-05, 4.608635572367348e-05, 4.220950722810812e-05, 4.412620546645485e-05, 5.008269727113657e-05, 4.429701220942661e-05, 4.0061760955723e-05, 4.407588858157396e-05, 4.3142776121385396e-05, 4.166215148870833e-05, 4.437934694578871e-05, 4.8639962187735364e-05, 4.426173836691305e-05, 4.453571091289632e-05, 5.400390364229679e-05, 4.15653848904185e-05, 4.3663363612722605e-05, 4.166653161519207e-05, 4.031189018860459e-05, 4.542856549960561e-05, 4.147344589000568e-05, 4.3662112148012966e-05, 4.222163624945097e-05, 4.304721733205952e-05, 4.7603363782400265e-05, 4.254836676409468e-05, 4.202596392133273e-05, 4.4657204853137955e-05, 4.121231904719025e-05, 4.326908310758881e-05, 4.2106054024770856e-05, 4.196224472252652e-05, 4.216335219098255e-05, 4.277035259292461e-05, 4.085713590029627e-05, 4.6465695049846545e-05, 4.18005911342334e-05, 3.982725684181787e-05, 4.582406108966097e-05, 4.2652798583731055e-05, 4.2317806219216436e-05, 4.259954221197404e-05, 4.481139330891892e-05, 4.9854697863338515e-05, 4.295994222047739e-05, 4.352545875008218e-05, 4.4544762204168364e-05, 4.458749754121527e-05, 3.9855807699495926e-05, 4.290846845833585e-05, 4.548738070297986e-05, 4.696033283835277e-05, 4.206267112749629e-05, 4.442047793418169e-05, 4.2555304389679804e-05, 5.4534193623112515e-05, 4.228611214784905e-05, 4.445418016985059e-05, 4.613567944034003e-05, 4.20245123677887e-05, 4.447772880666889e-05, 4.30055006290786e-05, 4.813640407519415e-05, 4.638870450435206e-05, 4.331379750510678e-05, 4.570862074615434e-05, 4.675955278798938e-05, 4.46142912551295e-05, 4.179990719421767e-05, 4.429940236150287e-05, 4.167848237557337e-05, 4.301608350942843e-05, 4.089127469342202e-05, 4.461684875423089e-05, 4.141501631238498e-05, 4.759835064760409e-05, 4.232340143062174e-05, 4.422698839334771e-05, 4.1211875213775784e-05, 4.278714914107695e-05, 4.3894331611227244e-05, 4.639061080524698e-05, 4.745486512547359e-05, 4.285765317035839e-05, 5.934302316745743e-05, 4.493159940466285e-05, 4.370039459899999e-05, 4.273482772987336e-05, 4.3009295040974393e-05, 4.181648910162039e-05, 4.200165858492255e-05, 4.154810812906362e-05, 4.880933556705713e-05, 4.7035104216774926e-05, 4.3450312659842893e-05, 4.303534296923317e-05, 4.6578414185205474e-05, 4.273147715139203e-05]"


train_acc_list,"[13.029973598384842, 13.226691515245639, 17.906507221618266, 63.02220841745613, 88.80778588807786, 98.40037272868459, 99.85504995599732, 99.56514986799192, 99.18206760884195, 99.98446963814257, 100.0, 99.97929285085677, 100.0, 100.0, 100.0, 99.9948232127142, 100.0, 99.9948232127142, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
