,0
device,cuda
epochs,300
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,VGG11
loss_list,"[2.071251153945923, 1.6701011657714844, 1.5244756937026978, 1.4889047145843506, 1.3293678760528564, 1.2541776895523071, 1.1939582824707031, 1.1747565269470215, 1.128453254699707, 1.1035796403884888, 1.1143214702606201, 1.0907102823257446, 1.0600513219833374, 1.0342843532562256, 1.0006462335586548, 1.0208760499954224, 1.0007221698760986, 0.9605610370635986, 0.9627829194068909, 0.9472276568412781, 0.9281564950942993, 0.9267378449440002, 0.916685938835144, 0.9100847840309143, 0.8878251910209656, 0.8979920744895935, 0.888476550579071, 0.885786235332489, 0.8637023568153381, 0.8496161103248596, 0.8652164936065674, 0.8381044268608093, 0.8504452109336853, 0.8628115653991699, 0.822476863861084, 0.8675046563148499, 0.8303660750389099, 0.8233193755149841, 0.8152263164520264, 0.8213423490524292, 0.8057485222816467, 0.7942708134651184, 0.8220449090003967, 0.799462080001831, 0.7839367985725403, 0.8072219491004944, 0.8077013492584229, 0.7931692004203796, 0.7853725552558899, 0.7626208662986755, 0.783827543258667, 0.7560389041900635, 0.7598603963851929, 0.7800895571708679, 0.7668474316596985, 0.7726010680198669, 0.758507490158081, 0.7701627612113953, 0.7212186455726624, 0.7268926501274109, 0.7128843069076538, 0.7240855693817139, 0.7113500833511353, 0.7032548189163208, 0.7032380700111389, 0.69471275806427, 0.6999920606613159, 0.7091382145881653, 0.7146198153495789, 0.7029900550842285, 0.6927279829978943, 0.7094846367835999, 0.7000237703323364, 0.6926040053367615, 0.7086412310600281, 0.6973500847816467, 0.6990691423416138, 0.6863573789596558, 0.6948720812797546, 0.6911779642105103, 0.6811341047286987, 0.6882693767547607, 0.6898972988128662, 0.7012961506843567, 0.6770530343055725, 0.6940159201622009, 0.6844531893730164, 0.6832445859909058, 0.6933319568634033, 0.6975913643836975, 0.6939947009086609, 0.6990835070610046, 0.6767845153808594, 0.6756115555763245, 0.68499755859375, 0.6786752939224243, 0.6923505663871765, 0.6927905678749084, 0.6827773451805115, 0.695264458656311, 0.6658883690834045, 0.6850194334983826, 0.6961361169815063, 0.6824946999549866, 0.6826844811439514, 0.6801069378852844, 0.6882244944572449, 0.6824765801429749, 0.6812330484390259, 0.681721568107605, 0.6875911951065063, 0.6829108595848083, 0.68968266248703, 0.6957615613937378, 0.6870553493499756, 0.6817971467971802, 0.6794151067733765, 0.6907786726951599, 0.6827138066291809, 0.6870241165161133, 0.682765543460846, 0.6817711591720581, 0.6868668794631958, 0.688546359539032, 0.6846345663070679, 0.6783973574638367, 0.6761218905448914, 0.6921564340591431, 0.6900595426559448, 0.6828632354736328, 0.7013242840766907, 0.6846595406532288, 0.674623966217041, 0.6821720600128174, 0.6799487471580505, 0.6983253955841064, 0.679665744304657, 0.6894779205322266, 0.6843475699424744, 0.6690220236778259, 0.6870875358581543, 0.6994163393974304, 0.6856446862220764, 0.694564700126648, 0.6803153157234192, 0.6871057152748108, 0.67940753698349, 0.6848900318145752, 0.6908342242240906, 0.7039831876754761, 0.6848210096359253, 0.6826176643371582, 0.6745502352714539, 0.682405412197113, 0.6812365651130676, 0.6874381899833679, 0.6909906268119812, 0.6747058629989624, 0.6784610748291016, 0.6884774565696716, 0.68777996301651, 0.6763420104980469, 0.6804754734039307, 0.6949124336242676, 0.685990571975708, 0.6760229468345642, 0.6872532367706299, 0.6785923838615417, 0.6711758375167847, 0.7036626935005188, 0.6763971447944641, 0.6788835525512695, 0.6773998141288757, 0.6711529493331909, 0.6909294724464417, 0.6811960935592651, 0.6891483068466187, 0.6898186206817627, 0.6788871884346008, 0.6841607689857483, 0.679171621799469, 0.6874421238899231, 0.6806976199150085, 0.6908808350563049, 0.6920080184936523, 0.6856185793876648, 0.6844269633293152, 0.6677027344703674, 0.6795015335083008, 0.6824662685394287, 0.6812011003494263, 0.6790363192558289, 0.6793009042739868, 0.6760005950927734, 0.6826943755149841, 0.6798670887947083, 0.6795501112937927, 0.677971363067627, 0.6880783438682556, 0.6809903383255005, 0.6804363131523132, 0.6803047060966492, 0.6821480393409729, 0.6922174692153931, 0.681859016418457, 0.6867290139198303, 0.6884360313415527, 0.6912458539009094, 0.6723653078079224, 0.6828595995903015, 0.6860973834991455, 0.6775645017623901, 0.6839954257011414, 0.6860272884368896, 0.6868612170219421, 0.6845962405204773, 0.6831716895103455, 0.6785210967063904, 0.6713719964027405, 0.6864950060844421, 0.6794970035552979, 0.6847010254859924, 0.6820705533027649, 0.6705774068832397, 0.6820151805877686, 0.673507571220398, 0.6895254254341125, 0.6788697838783264, 0.6693528890609741, 0.6889315843582153, 0.6898614764213562, 0.6889904737472534, 0.6875945925712585, 0.6843317151069641, 0.6770912408828735, 0.6890433430671692, 0.6863575577735901, 0.6829520463943481, 0.6880477070808411, 0.6788131594657898, 0.6826398372650146, 0.6782430410385132, 0.6770654916763306, 0.6717110872268677, 0.6780773997306824, 0.6871374845504761, 0.6868435144424438, 0.6980392336845398, 0.6832623481750488, 0.68404620885849, 0.6790087223052979, 0.6878147721290588, 0.6796126961708069, 0.6872782111167908, 0.6754601001739502, 0.6817866563796997, 0.6803523898124695, 0.6921702027320862, 0.6939258575439453, 0.6960880160331726, 0.681743323802948, 0.6870660781860352, 0.6738302111625671, 0.6949561834335327, 0.6761663556098938, 0.685321033000946, 0.6809141039848328, 0.6682897806167603, 0.680643618106842, 0.6903025507926941, 0.6806933283805847, 0.6867977380752563, 0.6787830591201782, 0.6785736680030823, 0.6984835267066956, 0.6735832095146179, 0.6745024919509888, 0.6800790429115295, 0.6759278178215027, 0.6838981509208679, 0.6986423134803772, 0.6802770495414734, 0.6868661046028137, 0.6855153441429138, 0.6731657981872559, 0.6864848732948303, 0.6800084114074707, 0.6789477467536926, 0.6664757132530212, 0.6797909140586853, 0.6869123578071594, 0.6746325492858887, 0.6764770150184631, 0.6902586221694946, 0.6730911731719971, 0.6780091524124146, 0.686937689781189, 0.6829087734222412, 0.6906880736351013, 0.6803929209709167]"


train_acc_list,"[30.869182585287568, 44.56178495625615, 40.04762644302946, 51.00170833980432, 53.641869855567634, 56.55122431019309, 57.964487239219345, 57.151731635347105, 60.81689703370089, 57.95413366464772, 61.33975254956774, 62.70124760573588, 61.526116891856915, 64.38888026091007, 63.53988714603717, 61.2206864419941, 64.93244292592017, 65.55883418750324, 65.12916084278098, 65.61577884764715, 67.1325775223896, 65.96780038308226, 66.22146296008697, 66.65113630480923, 67.63472588911321, 66.86338458352746, 67.29305792824974, 66.81161671066937, 68.8668012631361, 69.40518714086038, 69.05316560542528, 69.49836931200497, 69.00657451985298, 69.53460682300565, 68.58725474970232, 68.25594036341047, 69.75203188900969, 70.23347310659005, 70.73562147331366, 70.4560749598799, 70.37324636330693, 68.80467981570636, 70.24382668116166, 71.11352694517782, 71.04105192317648, 70.59584821659678, 70.78738934617176, 71.86416110162034, 70.74597504788528, 71.40860382046903, 71.46037169332712, 72.11782367862504, 71.91592897447843, 71.8900450380494, 71.46037169332712, 71.76062535590412, 71.49143241704199, 72.5889113216338, 73.52073303307967, 73.15835792307294, 73.92969922865869, 73.76921882279856, 73.26189366878914, 74.09535642180462, 73.4327276492209, 73.76921882279856, 74.18336180566341, 73.92969922865869, 74.29725112595123, 73.99699746337423, 74.21959931666407, 74.01252782523167, 74.19889216752084, 73.89346171765803, 73.94005280323032, 73.66568307708236, 74.26619040223638, 74.6285655122431, 74.276543976808, 74.12124035823368, 74.65962623595797, 74.57162085209919, 73.95558316508775, 74.30760470052286, 74.59750478852824, 73.86240099394315, 74.70104053424444, 74.24030646580732, 74.84599057824714, 74.33866542423772, 74.49396904281204, 75.0220013459647, 74.46808510638297, 74.54056012838433, 74.30760470052286, 74.85116736553296, 74.53538334109851, 74.9236423875343, 74.5250297665269, 74.99611740953564, 74.3749029352384, 74.70621732153026, 74.82528342910389, 74.60268157581405, 74.65962623595797, 74.48879225552622, 75.07894600610861, 74.97023347310659, 74.34384221152352, 74.51985297924108, 74.50949940466947, 74.43184759538231, 74.34384221152352, 74.48879225552622, 74.49396904281204, 74.65962623595797, 75.28601749754102, 74.39043329709583, 74.91846560024848, 74.03841176166071, 75.08929958068022, 74.32313506238029, 74.94952632396334, 74.6803333851012, 74.7786923435316, 74.41114044623906, 75.23424962468293, 73.9866438888026, 74.6803333851012, 74.79939949267485, 74.66997981052958, 74.90293523839105, 74.38525650981002, 74.5302065538127, 75.06341564425118, 74.6233887249573, 74.36972614795258, 74.2299528912357, 74.60268157581405, 74.36454936066677, 74.35419578609515, 74.97023347310659, 74.21442252937827, 74.42667080809649, 75.01164777139307, 74.82010664181809, 74.54056012838433, 74.17818501837759, 75.4206139669721, 74.44737795723974, 74.38525650981002, 74.61303515038567, 75.00647098410727, 74.6233887249573, 74.88222808924782, 74.41631723352488, 74.34901899880934, 74.82010664181809, 74.83046021638971, 74.63891908681472, 74.64409587410053, 74.61303515038567, 75.23942641196874, 74.97023347310659, 74.93399596210591, 75.07894600610861, 74.65962623595797, 74.60785836309985, 75.01164777139307, 74.75798519438837, 75.07376921882279, 74.53538334109851, 74.44220116995393, 74.26619040223638, 74.90293523839105, 75.35849251954238, 75.19283532639643, 74.81492985453228, 74.95470311124916, 74.79422270538903, 74.47326189366879, 74.5302065538127, 74.61303515038567, 74.88740487653362, 74.66997981052958, 74.97541026039241, 75.06341564425118, 74.36454936066677, 74.74245483253094, 74.86152094010457, 74.69586374695864, 75.01164777139307, 74.66480302324378, 74.47326189366879, 75.00129419682146, 74.31278148780866, 74.57162085209919, 73.94522959051612, 74.63891908681472, 74.58715121395662, 74.24030646580732, 74.86669772739039, 74.86669772739039, 74.54573691567013, 74.39561008438163, 74.9236423875343, 75.16177460268158, 74.46290831909717, 74.79422270538903, 74.83046021638971, 75.04788528239375, 74.71657089610187, 75.21354247553968, 74.6803333851012, 74.21442252937827, 75.00129419682146, 74.74763161981674, 74.4836154682404, 74.88740487653362, 74.70621732153026, 74.36454936066677, 74.84081379096132, 74.5302065538127, 74.50432261738365, 74.40078687166745, 74.24030646580732, 75.11518351710929, 74.6803333851012, 74.53538334109851, 74.41114044623906, 74.40596365895325, 74.96505668582077, 74.66480302324378, 74.25066004037895, 75.32743179582751, 74.15230108194855, 74.89258166381944, 74.75798519438837, 74.79939949267485, 74.93399596210591, 74.276543976808, 74.81492985453228, 74.29725112595123, 74.4836154682404, 74.74763161981674, 75.18248175182481, 74.06947248537557, 74.43702438266811, 75.01682455867889, 75.00647098410727, 74.93399596210591, 74.76316198167417, 74.71657089610187, 74.7786923435316, 74.8718745146762, 75.00647098410727, 74.51467619195527, 74.93917274939173, 74.2299528912357, 75.00647098410727, 74.71657089610187, 75.13589066625252, 75.08412279339441, 74.64927266138635, 74.99094062224984, 74.76833876895998, 74.86669772739039, 74.86152094010457, 74.49396904281204, 75.11518351710929, 74.97541026039241, 74.56644406481338, 74.4784386809546, 74.89258166381944, 74.80457627996066, 74.34901899880934, 74.7269244706735, 74.80975306724646, 74.33866542423772, 74.66997981052958, 75.14106745353834, 75.15142102810995, 74.89775845110525, 74.8718745146762, 73.84169384479992, 75.03753170782213, 74.44737795723974, 74.41114044623906, 74.58715121395662, 74.55609049024176, 74.6285655122431, 74.64927266138635, 75.03753170782213, 74.6233887249573, 74.40596365895325, 74.83563700367552, 74.47326189366879, 74.34901899880934, 74.47326189366879, 74.70621732153026]"
