,0
device,cuda
epochs,100
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,RESNET18
loss_list,"[0.6738265156745911, 0.29338154196739197, 0.24253717064857483, 0.21721066534519196, 0.2009166032075882, 0.18856178224086761, 0.17770148813724518, 0.16516737639904022, 0.15788446366786957, 0.15847338736057281, 0.14321130514144897, 0.14709994196891785, 0.14000219106674194, 0.13620974123477936, 0.13520514965057373, 0.1277749240398407, 0.13040292263031006, 0.12108500301837921, 0.1153632253408432, 0.11612500995397568, 0.11195109784603119, 0.10825484991073608, 0.11838845163583755, 0.110322505235672, 0.1096426472067833, 0.1086748018860817, 0.10522379726171494, 0.10024851560592651, 0.10432898998260498, 0.09834791719913483, 0.09835361689329147, 0.1010255515575409, 0.10015501827001572, 0.10001522302627563, 0.09298794716596603, 0.0914478674530983, 0.09756097942590714, 0.09723395854234695, 0.09297651052474976, 0.09034465253353119, 0.09240541607141495, 0.09407734870910645, 0.08840925991535187, 0.08651938289403915, 0.0959339365363121, 0.08432814478874207, 0.08288371562957764, 0.0850953608751297, 0.08335644751787186, 0.08759936690330505, 0.08064276725053787, 0.0824214369058609, 0.0817856714129448, 0.08220864087343216, 0.08344893902540207, 0.0879102423787117, 0.08184608072042465, 0.075282521545887, 0.071482352912426, 0.06974426656961441, 0.06865736842155457, 0.06375191360712051, 0.06694693863391876, 0.06304339319467545, 0.06425885111093521, 0.06660985201597214, 0.061184924095869064, 0.06848464161157608, 0.06286174803972244, 0.06443728506565094, 0.06368392705917358, 0.057573676109313965, 0.059208665043115616, 0.06438931077718735, 0.06675732880830765, 0.06765273213386536, 0.06298528611660004, 0.06612767279148102, 0.05828969553112984, 0.06556332111358643, 0.065337173640728, 0.058836229145526886, 0.06228628009557724, 0.05915048345923424, 0.06060047075152397, 0.06215338781476021, 0.0637584775686264, 0.05686480551958084, 0.058283478021621704, 0.05960859730839729, 0.060572534799575806, 0.057403333485126495, 0.06181865930557251, 0.06290501356124878, 0.06419991701841354, 0.057608239352703094, 0.06404650956392288, 0.06006602942943573, 0.06318554282188416, 0.05783076584339142]"
train_acc_list,"[88.83068783068782, 91.76719576719576, 92.73015873015873, 93.62433862433862, 93.92063492063491, 94.5079365079365, 94.57142857142857, 94.92592592592592, 95.37566137566138, 95.48148148148148, 95.58201058201058, 95.60317460317461, 95.83068783068784, 95.76719576719577, 96.1005291005291, 96.38095238095238, 96.02116402116401, 96.07407407407408, 96.46031746031746, 96.11111111111111, 96.75661375661375, 96.56084656084656, 96.68783068783068, 97.04761904761905, 96.58201058201058, 96.78306878306879, 96.68253968253968, 96.65079365079366, 97.34391534391534, 96.66137566137566, 96.82539682539682, 96.95238095238096, 96.8994708994709, 96.91005291005291, 97.1058201058201, 96.96296296296296, 97.08465608465609, 97.38095238095238, 97.25925925925925, 97.37037037037038, 97.25396825396825, 97.28042328042328, 97.34920634920636, 97.42857142857143, 97.28042328042328, 97.56613756613757, 97.36507936507937, 97.62962962962963, 97.25925925925925, 96.94708994708995, 97.60846560846561, 97.31216931216932, 97.26984126984128, 97.22751322751323, 97.3862433862434, 97.45502645502646, 97.43386243386244, 97.77248677248677, 97.82010582010582, 97.88359788359789, 97.97354497354497, 98.08465608465609, 98.08994708994709, 97.84656084656085, 97.99470899470899, 98.15343915343915, 98.22222222222223, 98.18518518518519, 98.04232804232804, 98.02645502645503, 98.08994708994709, 98.04761904761905, 97.95238095238096, 98.03174603174604, 98.31216931216932, 98.12698412698413, 98.1005291005291, 98.08994708994709, 98.02116402116403, 98.11640211640211, 97.94708994708995, 98.05291005291006, 97.95238095238096, 98.19047619047619, 98.23280423280424, 98.05291005291006, 98.16931216931218, 98.15873015873015, 98.13227513227514, 98.21164021164022, 98.24867724867725, 98.13756613756614, 98.12169312169313, 98.08465608465609, 98.1058201058201, 98.02116402116403, 98.13756613756614, 98.03174603174604, 98.06878306878308, 98.08994708994709]"
val_acc_list,"[94.2962962962963, 95.68518518518519, 96.4074074074074, 96.42592592592592, 96.61111111111111, 96.85185185185186, 96.64814814814815, 97.22222222222221, 97.24074074074073, 97.66666666666667, 97.37037037037038, 97.81481481481481, 97.64814814814815, 97.4074074074074, 97.61111111111111, 97.25925925925925, 97.66666666666667, 98.03703703703704, 97.75925925925925, 97.83333333333334, 98.11111111111111, 98.12962962962963, 97.88888888888889, 97.87037037037038, 97.94444444444444, 98.11111111111111, 97.88888888888889, 97.64814814814815, 98.05555555555556, 98.12962962962963, 98.18518518518519, 98.05555555555556, 98.14814814814815, 98.18518518518519, 98.0925925925926, 98.11111111111111, 98.12962962962963, 98.4074074074074, 98.14814814814815, 98.03703703703704, 97.83333333333334, 98.12962962962963, 98.14814814814815, 98.25925925925925, 97.98148148148148, 98.37037037037038, 98.18518518518519, 98.03703703703704, 98.0925925925926, 98.16666666666667, 98.01851851851852, 98.20370370370371, 98.12962962962963, 98.20370370370371, 98.12962962962963, 98.12962962962963, 98.01851851851852, 98.22222222222223, 98.29629629629629, 98.35185185185186, 98.33333333333333, 98.35185185185186, 98.24074074074073, 98.33333333333333, 98.44444444444444, 98.31481481481481, 98.29629629629629, 98.4074074074074, 98.37037037037038, 98.37037037037038, 98.37037037037038, 98.37037037037038, 98.4074074074074, 98.44444444444444, 98.44444444444444, 98.51851851851852, 98.48148148148148, 98.5, 98.46296296296296, 98.48148148148148, 98.5, 98.48148148148148, 98.44444444444444, 98.5, 98.48148148148148, 98.5, 98.48148148148148, 98.48148148148148, 98.48148148148148, 98.51851851851852, 98.44444444444444, 98.5, 98.48148148148148, 98.4074074074074, 98.48148148148148, 98.46296296296296, 98.53703703703704, 98.48148148148148, 98.5, 98.51851851851852]"
test_acc,98.59259259259258
