,0
device,cuda
epochs,100
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,RESNET152
loss_list,"[0.47930219769477844, 0.1598644107580185, 0.12782537937164307, 0.10289840400218964, 0.09209664165973663, 0.07804913818836212, 0.07664821296930313, 0.05897057428956032, 0.05903124809265137, 0.055696796625852585, 0.052962422370910645, 0.046764250844717026, 0.05011584982275963, 0.04633563384413719, 0.04602288454771042, 0.04093213751912117, 0.03958914056420326, 0.039338622242212296, 0.04349526762962341, 0.03520185127854347, 0.03464846312999725, 0.034097474068403244, 0.03245982900261879, 0.0338512621819973, 0.031893886625766754, 0.029572883620858192, 0.031084712594747543, 0.0260520838201046, 0.027549654245376587, 0.03419060632586479, 0.026514923200011253, 0.029893940314650536, 0.029010828584432602, 0.024506475776433945, 0.02672193944454193, 0.02496599219739437, 0.028343571349978447, 0.025249948725104332, 0.022696902975440025, 0.026311565190553665, 0.024247603490948677, 0.02180923894047737, 0.02347349375486374, 0.019838565960526466, 0.025367392227053642, 0.02389172464609146, 0.01766355335712433, 0.02393956668674946, 0.01917186565697193, 0.025712046772241592, 0.02311065047979355, 0.024470491334795952, 0.020990099757909775, 0.015483890660107136, 0.010923337191343307, 0.01147056370973587, 0.010088871233165264, 0.007669176906347275, 0.008270821534097195, 0.011365941725671291, 0.009343021549284458, 0.00773295434191823, 0.006746640428900719, 0.0074837468564510345, 0.008482100442051888, 0.008015983738005161, 0.007770787458866835, 0.00696817459538579, 0.005712172016501427, 0.007029510103166103, 0.007016938645392656, 0.0075379121117293835, 0.00743401562795043, 0.005210681818425655, 0.006757878232747316, 0.006793302018195391, 0.007558029610663652, 0.00646376796066761, 0.005264263600111008, 0.0047624497674405575, 0.005823058076202869, 0.005047442391514778, 0.0053853318095207214, 0.007149259094148874, 0.0038464840035885572, 0.006613605190068483, 0.004673957359045744, 0.005228194408118725, 0.0035712376702576876, 0.006686214357614517, 0.00528330635279417, 0.004201585426926613, 0.006033336278051138, 0.005882096476852894, 0.0038885201793164015, 0.005770935211330652, 0.004525790456682444, 0.003783357795327902, 0.005178906489163637, 0.004204676020890474]"
train_acc_list,"[94.54497354497354, 96.56084656084656, 97.12169312169311, 97.07936507936508, 97.61904761904762, 98.22222222222223, 97.58201058201058, 98.46031746031746, 98.5079365079365, 98.47089947089948, 98.55555555555556, 98.6984126984127, 98.66666666666667, 98.86772486772487, 99.06349206349206, 99.07407407407408, 99.06878306878308, 98.97354497354497, 98.95767195767195, 98.7883597883598, 99.12698412698413, 99.24338624338624, 99.1005291005291, 99.25396825396825, 99.17989417989418, 99.01587301587301, 99.07936507936508, 99.11640211640211, 99.26984126984128, 99.38095238095238, 99.03703703703704, 98.89417989417989, 99.39682539682539, 99.11111111111111, 99.24867724867725, 99.00529100529101, 99.37566137566137, 99.4074074074074, 99.33333333333333, 99.22751322751323, 99.37566137566137, 99.32275132275133, 99.33862433862434, 99.28571428571429, 99.13227513227513, 99.43915343915344, 99.3862433862434, 99.17460317460318, 99.3862433862434, 99.4021164021164, 99.34920634920636, 99.25396825396825, 99.3121693121693, 99.73544973544973, 99.69312169312168, 99.70899470899471, 99.77248677248677, 99.7989417989418, 99.75661375661376, 99.7883597883598, 99.77777777777777, 99.75661375661376, 99.85714285714286, 99.80952380952381, 99.80952380952381, 99.82010582010582, 99.7883597883598, 99.73544973544973, 99.83597883597884, 99.86243386243386, 99.76719576719577, 99.86772486772487, 99.85185185185185, 99.85185185185185, 99.85185185185185, 99.83597883597884, 99.88359788359789, 99.84656084656085, 99.82539682539682, 99.87830687830687, 99.84126984126985, 99.86772486772487, 99.88359788359789, 99.83597883597884, 99.86772486772487, 99.7989417989418, 99.8888888888889, 99.8994708994709, 99.82010582010582, 99.87301587301587, 99.85714285714286, 99.85185185185185, 99.92063492063492, 99.84126984126985, 99.85714285714286, 99.89417989417989, 99.93650793650794, 99.87301587301587, 99.86243386243386, 99.8994708994709]"
val_acc_list,"[96.11111111111111, 96.70370370370371, 96.5925925925926, 96.64814814814815, 96.22222222222221, 96.87037037037037, 96.79629629629629, 96.5925925925926, 97.27777777777777, 96.33333333333334, 96.92592592592592, 96.9074074074074, 96.9074074074074, 96.74074074074073, 96.88888888888889, 97.01851851851852, 96.87037037037037, 96.75925925925925, 97.07407407407408, 96.74074074074073, 96.94444444444444, 96.94444444444444, 96.88888888888889, 96.92592592592592, 96.75925925925925, 96.75925925925925, 96.44444444444444, 96.31481481481482, 96.68518518518519, 96.33333333333334, 96.51851851851852, 96.5, 96.62962962962963, 96.27777777777777, 96.44444444444444, 96.62962962962963, 96.27777777777777, 96.87037037037037, 96.81481481481482, 96.25925925925925, 96.70370370370371, 96.2037037037037, 96.42592592592592, 96.14814814814815, 95.81481481481482, 96.35185185185186, 96.2037037037037, 95.92592592592592, 96.27777777777777, 96.53703703703704, 96.44444444444444, 95.87037037037037, 96.4074074074074, 96.85185185185186, 96.96296296296296, 97.05555555555556, 97.0, 96.94444444444444, 96.98148148148148, 96.96296296296296, 97.01851851851852, 97.18518518518519, 97.07407407407408, 97.12962962962963, 97.03703703703704, 97.0, 97.07407407407408, 97.16666666666667, 97.05555555555556, 97.01851851851852, 97.0925925925926, 97.11111111111111, 97.11111111111111, 97.01851851851852, 97.14814814814815, 97.01851851851852, 97.03703703703704, 96.98148148148148, 97.01851851851852, 96.98148148148148, 97.11111111111111, 97.12962962962963, 97.01851851851852, 97.0, 96.88888888888889, 97.07407407407408, 97.0, 96.96296296296296, 96.94444444444444, 96.94444444444444, 96.98148148148148, 97.05555555555556, 97.01851851851852, 97.14814814814815, 97.14814814814815, 97.14814814814815, 97.05555555555556, 97.03703703703704, 97.16666666666667, 97.11111111111111]"
test_acc,98.07407407407408
