,0
device,cuda
epochs,100
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,VGG11
loss_list,"[0.5540184378623962, 0.2517301142215729, 0.20360678434371948, 0.16666464507579803, 0.15019644796848297, 0.13160304725170135, 0.12091634422540665, 0.10818503797054291, 0.10993215441703796, 0.09463009983301163, 0.0840202197432518, 0.07798343151807785, 0.07792685180902481, 0.08162445574998856, 0.06977762281894684, 0.07252196222543716, 0.06737018376588821, 0.06676507741212845, 0.06448566168546677, 0.06290663778781891, 0.05370558425784111, 0.054706916213035583, 0.057696472853422165, 0.05272996798157692, 0.05839638039469719, 0.04766668751835823, 0.04668876528739929, 0.04897358641028404, 0.04714774340391159, 0.05307873338460922, 0.04723034426569939, 0.0443977527320385, 0.04822969809174538, 0.033088039606809616, 0.04563787207007408, 0.038018953055143356, 0.04368807002902031, 0.04404291883111, 0.042346786707639694, 0.046996552497148514, 0.02683449536561966, 0.025543171912431717, 0.0196694228798151, 0.020309869199991226, 0.017839588224887848, 0.019693195819854736, 0.016889989376068115, 0.017243104055523872, 0.015317234210669994, 0.01936664991080761, 0.0175329502671957, 0.016524072736501694, 0.015122655779123306, 0.01572750136256218, 0.016162924468517303, 0.014987397938966751, 0.014211278408765793, 0.01465299166738987, 0.011575923301279545, 0.01580217480659485, 0.016550060361623764, 0.014394924975931644, 0.015158350579440594, 0.012762726284563541, 0.011915435083210468, 0.01326280739158392, 0.014958953484892845, 0.012337218038737774, 0.011987903155386448, 0.014136808924376965, 0.013777096755802631, 0.011922680772840977, 0.017880083993077278, 0.013099799863994122, 0.01297965832054615, 0.011909613385796547, 0.014482610858976841, 0.013278048485517502, 0.011590015143156052, 0.01206364668905735, 0.013001040555536747, 0.011561887338757515, 0.012353473342955112, 0.013065621256828308, 0.012238199822604656, 0.012306956574320793, 0.010279499925673008, 0.015328638255596161, 0.013414311222732067, 0.01211902778595686, 0.013893765397369862, 0.013091495260596275, 0.010570449754595757, 0.012667333707213402, 0.012637405656278133, 0.014976688660681248, 0.012860354036092758, 0.012568755075335503, 0.010958832688629627, 0.013313972391188145]"
train_acc_list,"[91.71957671957672, 92.55026455026454, 95.1058201058201, 95.84656084656085, 96.17460317460318, 96.02116402116401, 96.91534391534391, 96.95767195767195, 96.94179894179894, 96.25396825396825, 97.4973544973545, 97.5978835978836, 97.47619047619047, 97.82010582010582, 98.41798941798942, 97.43915343915344, 97.99470899470899, 97.82539682539682, 98.13756613756614, 98.5978835978836, 98.42857142857143, 98.26984126984128, 98.46031746031746, 98.53439153439153, 98.82010582010582, 98.70370370370371, 98.59259259259258, 98.57142857142858, 98.60317460317461, 98.64021164021165, 98.55026455026456, 98.88359788359789, 98.90476190476191, 98.71957671957672, 98.60317460317461, 98.85714285714286, 98.43386243386243, 98.73544973544973, 98.76190476190476, 98.66666666666667, 99.38095238095238, 99.36507936507937, 99.42857142857143, 99.35978835978835, 99.34920634920636, 99.42328042328043, 99.55026455026456, 99.4021164021164, 99.47619047619047, 99.46560846560847, 99.5873015873016, 99.4867724867725, 99.41798941798942, 99.54497354497354, 99.52380952380952, 99.52380952380952, 99.53968253968254, 99.44973544973546, 99.60317460317461, 99.5978835978836, 99.62962962962963, 99.61904761904762, 99.5873015873016, 99.58201058201058, 99.52380952380952, 99.64021164021165, 99.60317460317461, 99.57671957671957, 99.58201058201058, 99.63492063492063, 99.6137566137566, 99.56613756613757, 99.62433862433862, 99.56084656084656, 99.64550264550265, 99.57671957671957, 99.61904761904762, 99.56613756613757, 99.5978835978836, 99.6137566137566, 99.51851851851852, 99.6137566137566, 99.5026455026455, 99.62962962962963, 99.57142857142857, 99.64550264550265, 99.55026455026456, 99.4920634920635, 99.63492063492063, 99.62962962962963, 99.5978835978836, 99.66666666666667, 99.62433862433862, 99.55555555555556, 99.53968253968254, 99.64550264550265, 99.55555555555556, 99.65608465608466, 99.62433862433862, 99.6878306878307]"
val_acc_list,"[94.38888888888889, 94.68518518518519, 96.12962962962963, 96.25925925925925, 96.42592592592592, 95.83333333333334, 96.31481481481482, 95.94444444444444, 96.37037037037037, 95.81481481481482, 96.37037037037037, 96.75925925925925, 96.42592592592592, 96.53703703703704, 96.92592592592592, 96.27777777777777, 96.68518518518519, 95.96296296296296, 96.25925925925925, 96.96296296296296, 96.70370370370371, 96.29629629629629, 96.72222222222221, 96.46296296296296, 96.88888888888889, 96.72222222222221, 96.42592592592592, 96.48148148148148, 96.85185185185186, 96.51851851851852, 96.68518518518519, 96.75925925925925, 96.57407407407408, 96.77777777777777, 96.51851851851852, 96.24074074074073, 96.27777777777777, 96.51851851851852, 96.33333333333334, 96.48148148148148, 97.03703703703704, 97.12962962962963, 97.11111111111111, 97.16666666666667, 97.07407407407408, 97.27777777777777, 97.18518518518519, 97.20370370370371, 97.27777777777777, 97.33333333333334, 97.25925925925925, 97.31481481481481, 97.25925925925925, 97.07407407407408, 97.18518518518519, 97.35185185185186, 97.20370370370371, 97.20370370370371, 97.35185185185186, 97.5, 97.31481481481481, 97.29629629629629, 97.42592592592592, 97.42592592592592, 97.35185185185186, 97.31481481481481, 97.25925925925925, 97.27777777777777, 97.29629629629629, 97.27777777777777, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481, 97.31481481481481]"
test_acc,97.81481481481481
