,0
device,cuda
epochs,100
lr,0.0001
momentum,0.9
weight_decay,1e-05
model_name,EFFICIENTNET-B7
loss_list,"[1.3494389057159424, 0.3784286081790924, 0.23522493243217468, 0.18156172335147858, 0.13875305652618408, 0.12183690816164017, 0.10098947584629059, 0.09503315389156342, 0.07855663448572159, 0.07457161694765091, 0.06119493022561073, 0.06101486086845398, 0.0556984543800354, 0.053270697593688965, 0.04632570594549179, 0.04379282146692276, 0.045974038541316986, 0.04260881990194321, 0.037795066833496094, 0.03995925188064575, 0.03325136750936508, 0.03240833058953285, 0.031905949115753174, 0.03288791701197624, 0.031787753105163574, 0.029872862622141838, 0.03201134130358696, 0.027503810822963715, 0.025204014033079147, 0.025150354951620102, 0.022872839123010635, 0.025283319875597954, 0.022256236523389816, 0.023981383070349693, 0.02169676311314106, 0.021520594134926796, 0.019600016996264458, 0.02098037116229534, 0.020984528586268425, 0.019251976162195206, 0.021807223558425903, 0.01979980617761612, 0.01866746135056019, 0.019692132249474525, 0.01675831526517868, 0.018687650561332703, 0.017323067411780357, 0.016412444412708282, 0.0158676840364933, 0.017267391085624695, 0.014700944535434246, 0.013427619822323322, 0.011579200625419617, 0.017407607287168503, 0.01519238855689764, 0.014877170324325562, 0.017613792791962624, 0.015452214516699314, 0.012527178972959518, 0.011968867853283882, 0.010420729406177998, 0.010267137549817562, 0.011047642678022385, 0.011072604916989803, 0.009535451419651508, 0.011877166107296944, 0.009302637539803982, 0.008884524926543236, 0.009560678154230118, 0.009592249058187008, 0.008033135905861855, 0.008350936695933342, 0.009416372515261173, 0.007839166559278965, 0.007461425382643938, 0.00815531425178051, 0.0077713667415082455, 0.008471321314573288, 0.0065538110211491585, 0.007210082374513149, 0.008442525751888752, 0.007560929749161005, 0.008319929242134094, 0.0065903556533157825, 0.008175808005034924, 0.007588690612465143, 0.008306385017931461, 0.005557473283261061, 0.009016547352075577, 0.006248952820897102, 0.006972110830247402, 0.007510941941291094, 0.007174330297857523, 0.00947749987244606, 0.008398698642849922, 0.007118464447557926, 0.008366325870156288, 0.006947745569050312, 0.006976600736379623, 0.008003137074410915]"
train_acc_list,"[55.55026455026455, 92.26984126984127, 94.67195767195767, 96.3862433862434, 97.005291005291, 97.64021164021163, 98.07407407407408, 98.23809523809524, 98.51851851851852, 98.88888888888889, 98.83597883597884, 98.86772486772487, 99.00529100529101, 99.0, 99.11111111111111, 99.23809523809524, 99.04232804232804, 99.3862433862434, 99.22222222222223, 99.4021164021164, 99.42328042328043, 99.4867724867725, 99.44444444444444, 99.34391534391534, 99.58201058201058, 99.48148148148148, 99.5026455026455, 99.53439153439153, 99.5132275132275, 99.6137566137566, 99.52380952380952, 99.70370370370371, 99.5873015873016, 99.6137566137566, 99.64550264550265, 99.74603174603175, 99.65608465608466, 99.64550264550265, 99.68253968253968, 99.62962962962963, 99.66137566137566, 99.66137566137566, 99.6984126984127, 99.6878306878307, 99.65079365079364, 99.60846560846561, 99.73544973544973, 99.80952380952381, 99.71957671957672, 99.64550264550265, 99.66666666666667, 99.71428571428571, 99.71957671957672, 99.73015873015873, 99.75132275132275, 99.76719576719577, 99.76190476190476, 99.7883597883598, 99.84126984126985, 99.84126984126985, 99.76719576719577, 99.80423280423281, 99.7883597883598, 99.82539682539682, 99.82010582010582, 99.88359788359789, 99.87301587301587, 99.89417989417989, 99.84656084656085, 99.87301587301587, 99.84126984126985, 99.83068783068782, 99.89417989417989, 99.85185185185185, 99.87830687830687, 99.8994708994709, 99.87301587301587, 99.89417989417989, 99.85185185185185, 99.86772486772487, 99.88359788359789, 99.85714285714286, 99.8888888888889, 99.89417989417989, 99.86243386243386, 99.8994708994709, 99.8888888888889, 99.85185185185185, 99.81481481481481, 99.88359788359789, 99.87830687830687, 99.86243386243386, 99.91534391534391, 99.86772486772487, 99.8888888888889, 99.89417989417989, 99.92063492063492, 99.89417989417989, 99.85714285714286, 99.8888888888889]"
val_acc_list,"[65.74074074074075, 93.74074074074073, 94.83333333333334, 95.38888888888889, 96.03703703703704, 95.96296296296296, 95.96296296296296, 96.24074074074073, 96.16666666666667, 96.38888888888889, 96.25925925925925, 96.51851851851852, 96.42592592592592, 96.33333333333334, 96.22222222222221, 96.55555555555554, 96.44444444444444, 96.70370370370371, 96.81481481481482, 96.70370370370371, 96.77777777777777, 96.64814814814815, 96.74074074074073, 96.53703703703704, 96.66666666666667, 96.12962962962963, 96.62962962962963, 96.62962962962963, 96.83333333333334, 96.81481481481482, 96.5, 96.79629629629629, 96.75925925925925, 96.57407407407408, 96.75925925925925, 96.4074074074074, 96.87037037037037, 96.5, 96.61111111111111, 96.72222222222221, 96.70370370370371, 96.53703703703704, 96.75925925925925, 96.64814814814815, 96.83333333333334, 96.66666666666667, 96.64814814814815, 96.70370370370371, 96.66666666666667, 96.5, 96.35185185185186, 96.83333333333334, 96.4074074074074, 96.75925925925925, 96.61111111111111, 96.88888888888889, 96.77777777777777, 96.75925925925925, 96.74074074074073, 96.92592592592592, 96.87037037037037, 96.92592592592592, 96.96296296296296, 97.0, 97.01851851851852, 97.01851851851852, 97.0, 97.0, 96.96296296296296, 96.88888888888889, 97.07407407407408, 97.11111111111111, 97.18518518518519, 97.11111111111111, 97.12962962962963, 97.03703703703704, 96.94444444444444, 96.98148148148148, 96.98148148148148, 96.98148148148148, 97.01851851851852, 97.05555555555556, 96.88888888888889, 96.9074074074074, 96.9074074074074, 96.92592592592592, 96.94444444444444, 96.92592592592592, 96.92592592592592, 96.9074074074074, 96.94444444444444, 96.96296296296296, 96.96296296296296, 96.96296296296296, 96.92592592592592, 96.98148148148148, 96.98148148148148, 96.96296296296296, 96.96296296296296, 96.98148148148148]"
test_acc,97.85185185185186
